step,mean,median,p90,p99,max
0,1.0313159845652894e-05,7.460595725206076e-06,1.8837975403585002e-05,5.181091157282919e-05,0.00017169100465252995
100,4.8903776305421255e-05,4.405885556479916e-05,7.866278101573697e-05,0.00013520488748326896,0.0002959173871204257
200,4.89843152917084e-05,4.424513281264808e-05,7.923778030090034e-05,0.00014294134467490944,0.0004198279930278659
300,4.966730821726927e-05,4.410208384797443e-05,8.170390065060928e-05,0.0001493312617822084,0.0003778844838961959
400,2.5226452739051925e-05,2.2465647816716228e-05,4.2391391252749594e-05,7.311794637644196e-05,0.00015674570749979466
500,2.5306327148197216e-05,2.252597187180072e-05,4.241800888848955e-05,7.73369568196358e-05,0.00019152653112541884
600,2.4252209906141636e-05,2.135061822627904e-05,4.0503875425201834e-05,7.658437643840443e-05,0.00020052437321282923
700,2.433942610877587e-05,2.1839322471350897e-05,3.9744786408846264e-05,7.608309177157935e-05,0.0001488422421971336
800,2.3208371271221078e-05,2.0096518710488454e-05,4.000629705842584e-05,7.348926861595827e-05,0.00024023806327022612
900,2.4351972501145342e-05,2.1489995560841635e-05,4.1301038072560915e-05,7.72099748428445e-05,0.00014555011875927448
1000,2.5217615930223385e-05,2.240818412246881e-05,4.196025329292751e-05,7.503038068534802e-05,0.00030205087387003005
1100,2.512457928329887e-05,2.256030165881384e-05,4.178416747890878e-05,7.563213483081196e-05,0.00016368052456527948
1200,2.4599979035612234e-05,2.1938440113444813e-05,4.1128029624815096e-05,7.396829016215631e-05,0.00021565186034422368
1300,2.6180617254380567e-05,2.3158663680078462e-05,4.449880725587716e-05,8.272916784335393e-05,0.00015500470180995762
1400,2.5006975501918942e-05,2.261380632262444e-05,4.096094125998206e-05,7.087560290528925e-05,0.00022720002743881196
1500,2.465983120706514e-05,2.1648215806635562e-05,4.128895488975103e-05,7.5105436699232e-05,0.00014438136713579297
1600,2.5269732046371168e-05,2.2111279577075038e-05,4.3711401667678714e-05,8.197211747756226e-05,0.00018758689111564308
1700,2.4522501630021653e-05,2.164908710255986e-05,4.119014847674406e-05,7.456827319401782e-05,0.0001911416184157133
1800,2.542404044232689e-05,2.2926588826521765e-05,4.156474969931878e-05,7.623901648912577e-05,0.00018998445011675358
1900,2.5784342769996054e-05,2.3082255211193115e-05,4.299092142900917e-05,7.362480813753788e-05,0.00015048835484776646
2000,2.623970969217737e-05,2.286377002747031e-05,4.4543297190102745e-05,8.208150116843167e-05,0.00019877683371305466
2100,2.544882056315937e-05,2.251309615530772e-05,4.3583947626757425e-05,7.85106955299852e-05,0.0001416829036315903
2200,2.6051820523579527e-05,2.303434484929312e-05,4.369404414319433e-05,7.84036048571579e-05,0.00025750926579348743
2300,2.4589854976781194e-05,2.1748173821833916e-05,4.121512392885052e-05,7.250008813571182e-05,0.00020581469289027154
2400,2.6573920517367505e-05,2.370175479882164e-05,4.424114449648186e-05,7.819991267751902e-05,0.00021636715973727405
2500,2.586022074645948e-05,2.3100585167412646e-05,4.301840490370523e-05,7.797764083079526e-05,0.00023040780797600746
2600,2.6610466484789403e-05,2.392255646554986e-05,4.381785292935092e-05,7.736165804089968e-05,0.00018323877884540707
2700,2.5589771389631833e-05,2.2740415261068847e-05,4.271750258340034e-05,7.794087992806447e-05,0.00016347173368558288
2800,2.485961714106036e-05,2.2140163309813943e-05,4.2292194120818745e-05,7.332450950343623e-05,0.00016294610395561904
2900,2.5623300114387492e-05,2.2870093744131736e-05,4.2433990893187e-05,7.837967044906687e-05,0.00015332098701037467
3000,2.5879188477564547e-05,2.276250597788021e-05,4.432128516782541e-05,8.066716196481133e-05,0.00018920406000688672
3100,2.628402256666998e-05,2.3129892724682577e-05,4.485863282752689e-05,8.051269658608362e-05,0.00017278068116866052
3200,2.5360452142087515e-05,2.2458095372712705e-05,4.281713336240499e-05,7.964418102346817e-05,0.00025725195882841945
3300,2.6419929406557312e-05,2.375373605900677e-05,4.4424334919312966e-05,7.767542243527714e-05,0.00020085283904336393
3400,2.720636341247447e-05,2.417493760731304e-05,4.476557151065207e-05,8.050255455600559e-05,0.0002796399930957705
3500,2.5500948985533368e-05,2.29225033763214e-05,4.213371794321574e-05,7.50822414556751e-05,0.00014436212950386107
3600,2.4964602518738244e-05,2.217659948655637e-05,4.1351190520799716e-05,7.765591224597295e-05,0.0003231143928132951
3700,2.638148076471973e-05,2.3782811695127748e-05,4.3978422399959524e-05,8.087778274784795e-05,0.0002077388926409185
3800,2.566739956652429e-05,2.262608722958248e-05,4.278881824575364e-05,8.195161026378626e-05,0.00015712992171756923
3900,2.598027679493055e-05,2.269756078021601e-05,4.396474578243214e-05,7.979043723025822e-05,0.00022640381939709187
4000,2.5572420249948897e-05,2.2964246454648674e-05,4.2810272498172707e-05,7.543200823420193e-05,0.00019527548283804208
4100,2.735075190222378e-05,2.4262768420157954e-05,4.5393852997221966e-05,8.06042624026304e-05,0.00014264471246860921
4200,2.6073384731636163e-05,2.325926561752567e-05,4.4008744589518754e-05,7.768799558107269e-05,0.0002513475192245096
4300,2.5576813380673596e-05,2.2645994249614887e-05,4.347679641796276e-05,7.484170484531193e-05,0.00015133472334127873
4400,2.6280332867550644e-05,2.304021290910896e-05,4.448546642379369e-05,8.082511682005131e-05,0.00032603100407868624
4500,2.5952789728740144e-05,2.31500644076732e-05,4.336706369940657e-05,7.459888802259226e-05,0.00024438934633508325
