step,mean,median,p90,p99,max
0,6.816431295066292e-05,6.0895828937646e-05,0.00011627184721874073,0.00017142479264293752,0.0002256366569781676
100,7.003176833109137e-05,6.852371734566987e-05,7.901323988335207e-05,0.00010205060498265067,0.0001622317504370585
200,5.9618831236158644e-05,5.83828441449441e-05,6.641068102908321e-05,8.758192088862382e-05,0.00017488600860815495
300,6.836817537500142e-05,6.747130828443915e-05,7.558500510640442e-05,9.847325491136863e-05,0.00016191258328035474
400,3.2621829999714335e-05,3.189011840731837e-05,3.6712050132337026e-05,5.282186175463713e-05,8.916977822082117e-05
500,3.0041231468658225e-05,2.933522773673758e-05,3.3823520425357856e-05,4.598232426360471e-05,7.150313467718661e-05
600,3.3600665158165354e-05,3.245846164645627e-05,3.9800695958547294e-05,5.441102093755029e-05,7.742128218524158e-05
700,3.374873657589562e-05,3.3068876291508786e-05,3.7578169212793e-05,5.190425199543819e-05,9.763579146238044e-05
800,3.2368829845300494e-05,3.178647421009373e-05,3.587578430597205e-05,4.799993002961853e-05,7.052363798720762e-05
900,2.9750866517019858e-05,2.9388531402219087e-05,3.316639777040109e-05,4.3789928531623406e-05,6.554109131684527e-05
1000,3.2585108310659704e-05,3.191931682522409e-05,3.679270412249025e-05,4.848026637773712e-05,7.835900760255754e-05
1100,3.174998103564316e-05,3.117093910987023e-05,3.573546200641431e-05,4.300851433072204e-05,7.492697477573529e-05
1200,3.804233504516625e-05,3.60325811925577e-05,4.973547584086191e-05,6.865360701340244e-05,0.00011030854511773214
1300,2.9599186603945782e-05,2.9155472475395072e-05,3.295150054327678e-05,4.018899180664426e-05,6.522440526168793e-05
1400,3.1009445320608264e-05,3.0565530323656276e-05,3.449524592724629e-05,4.757215374411311e-05,6.851445505162701e-05
1500,3.302312471069919e-05,3.239721627323888e-05,3.719449705386069e-05,4.7176898442557944e-05,7.920470670796931e-05
1600,3.281105686880892e-05,3.2251888114842586e-05,3.67359407391632e-05,4.878814597759624e-05,7.440344779752195e-05
1700,3.276455362311026e-05,3.227484558010474e-05,3.607845428632572e-05,4.651792532968081e-05,7.61332776164636e-05
1800,3.28464254672716e-05,3.235542317270301e-05,3.632413245213684e-05,4.60558805571052e-05,7.588664448121563e-05
1900,3.219114533692391e-05,3.160504638799466e-05,3.676938285934739e-05,4.857035073655419e-05,7.544532127212733e-05
2000,3.721350032443687e-05,3.6583811379387043e-05,4.2900788685074076e-05,5.240791670075841e-05,8.200066076824442e-05
2100,3.467021446722031e-05,3.390997153474018e-05,3.961380025430117e-05,5.0399336396367186e-05,7.34399218345061e-05
2200,3.299486594089883e-05,3.2530077078263275e-05,3.6700163036584854e-05,4.9219329775951295e-05,7.911446300568059e-05
2300,3.845134437645876e-05,3.799403384618927e-05,4.4581312977243215e-05,5.223733187449381e-05,7.393604755634442e-05
2400,3.77224724721665e-05,3.689152617880609e-05,4.3375212044338696e-05,5.576647181442236e-05,7.909786654636264e-05
2500,3.4750583943881406e-05,3.433024539845064e-05,3.8653404772048816e-05,4.991859623260086e-05,7.706514588790014e-05
2600,3.583744227902181e-05,3.4971817512996495e-05,4.0592138248030096e-05,5.496577996382251e-05,8.815717592369765e-05
2700,3.599571203137332e-05,3.534653842507396e-05,4.1462471926934086e-05,5.185532427276483e-05,8.420460653724149e-05
2800,3.256575808409577e-05,3.2025371183408424e-05,3.722708970599342e-05,4.718308027804593e-05,9.321187098976225e-05
2900,3.274926260741852e-05,3.234711766708642e-05,3.647302401077468e-05,4.685973599407587e-05,7.878391625126824e-05
3000,3.6250510622234545e-05,3.5516834032023326e-05,4.1035802496480756e-05,5.394778636400588e-05,8.480685210088268e-05
3100,3.1359866274068994e-05,3.081870272581e-05,3.443616697040852e-05,4.6119188300508436e-05,7.226919115055352e-05
3200,3.417618996236017e-05,3.353328247612808e-05,3.822032340394799e-05,4.736725240945803e-05,8.783281373325735e-05
3300,3.497931645110189e-05,3.451968223089352e-05,3.8951062379055656e-05,4.819155292352619e-05,7.818325684638694e-05
3400,3.5319014591956534e-05,3.4837255952879786e-05,3.918425863957964e-05,4.677919459936674e-05,8.112736395560205e-05
3500,3.428111179053823e-05,3.399447996343952e-05,3.755393663595896e-05,4.875211307080461e-05,7.538076170021668e-05
3600,4.08446550202208e-05,4.0178067138185725e-05,4.5666574806091376e-05,5.795817414764306e-05,0.00010615654173307121
3700,3.5196013476885514e-05,3.453960380284116e-05,3.919641676475294e-05,5.1773732593574055e-05,8.230163803091273e-05
3800,3.483406907938453e-05,3.4446024073986337e-05,3.8741951357224025e-05,4.810644295503139e-05,8.046089351410046e-05
3900,3.54327122542892e-05,3.4848309951485135e-05,3.99270484194858e-05,5.127175973029802e-05,7.868664397392422e-05
4000,3.4284765561665154e-05,3.383071998541709e-05,3.7758354665129445e-05,5.014866637793601e-05,8.020793757168576e-05
4100,3.331575230244458e-05,3.2660576835041866e-05,3.7019079172750935e-05,4.9925096936931356e-05,7.685526361456141e-05
