step,mean,median,p90,p99,max
0,1.8856584512124846e-05,1.14073618533439e-05,4.4025216993759386e-05,0.00010668756804079706,0.0002054488577414304
100,3.3172669613382565e-05,2.5582329726603348e-05,6.001688234391622e-05,0.00013268945331219547,0.00032788290991447866
200,3.0361197429178738e-05,2.4493945602444e-05,5.368618258216884e-05,0.0001152673379692712,0.00026266410714015365
300,3.415733585602051e-05,2.603195207484532e-05,5.975599560770206e-05,0.00015159503673203254,0.000449682236649096
400,1.902326700152303e-05,1.359979432891123e-05,3.759055289265234e-05,9.48297391005324e-05,0.00015799549873918295
500,1.6129172611607195e-05,1.242430289494223e-05,2.9237136004667263e-05,6.435125287680421e-05,0.00015704677207395434
600,1.5432291723119613e-05,1.1714257198036648e-05,2.7419177968113218e-05,6.485917656391392e-05,0.00017146937898360193
700,1.7654983839321403e-05,1.2860813512816094e-05,3.0850635084789246e-05,9.644229794503183e-05,0.0002829201694112271
800,1.5882853812091264e-05,1.1917358733626315e-05,2.883816068788292e-05,6.911578566359819e-05,0.00016072810103651136
900,1.4521088215678293e-05,1.168810058516101e-05,2.5156577066809405e-05,6.073764216125703e-05,0.000143863566336222
1000,1.619809141420855e-05,1.2749263532896293e-05,2.901385596487671e-05,6.745681021129695e-05,0.00017051149916369468
1100,1.5896651013440938e-05,1.2076327948307153e-05,2.8956536880286876e-05,7.409562640532362e-05,0.00017042223771568388
1200,1.5627874715460977e-05,1.2087363302271115e-05,2.937810404546326e-05,8.099528531602114e-05,0.00012112423428334296
1300,1.5323275145766907e-05,1.1973895198025275e-05,2.7046827199228574e-05,6.866421172162514e-05,0.00016310811042785645
1400,1.6227845052238115e-05,1.2848124697484309e-05,2.786411550914636e-05,6.900155822222569e-05,0.0002038319653365761
1500,1.7225207480058608e-05,1.2962393157067709e-05,3.219021164113656e-05,7.878241340222286e-05,0.00015953040565364063
1600,1.6872313933039402e-05,1.2076818165951408e-05,3.300136449979618e-05,9.10989780095405e-05,0.00020096098887734115
1700,1.5940370113907776e-05,1.1844933851534734e-05,2.866567865567049e-05,7.952176129037971e-05,0.0002133820962626487
