step,mean,median,p90,p99,max
0,0.0001601907157748883,0.00012532642722362652,0.00028504986839834596,0.0004952199541730806,0.0004994426853954792
100,0.0004134583539325831,0.0003832704242086038,0.0005663764721248298,0.0007342291256645694,0.0007438426255248487
200,0.00047716851622681133,0.0004253431688994169,0.0006931240088306368,0.0011821635952219372,0.0015200900379568338
300,0.0004358977676020004,0.0004061737417941913,0.000637233117595315,0.0008538091747323053,0.0011096539674326777
400,0.00022984036979778466,0.00021595408907160163,0.0003192743984982371,0.00041163589427014815,0.0004138526855967939
500,0.00023665291450924997,0.00022166143025970086,0.0003412524063605814,0.0005055310018360618,0.000606244895607233
600,0.0002208022170862023,0.00020372965082060546,0.0003315793990623206,0.00043083311553346006,0.0004918936174362898
700,0.00022877035883084318,0.00021043243759777397,0.00032570438634138554,0.00044689039554214117,0.0004962738021276891
800,0.0002305824546056101,0.0002050818075076677,0.00034485128126107153,0.0005751080258050935,0.0006589846452698112
900,0.00021739058342973294,0.00020641757146222517,0.00029596815293189135,0.0004083732329308988,0.000551595410797745
1000,0.00024627780305763736,0.00022013466514181346,0.0003572197805624455,0.0004535164200933651,0.0005080625996924937
1100,0.00024352373492320112,0.00021877263498026878,0.00038301458116620776,0.0005446392836165619,0.0005954798543825746
1200,0.0002162477350680092,0.00020462133397813886,0.0002993083006003871,0.00044519942690385544,0.0005122485454194248
1300,0.0002542223442674185,0.0002267585150548257,0.0003840359189780429,0.0005236933234846221,0.0007193033816292882
1400,0.00021970417810734943,0.0002024957721005194,0.00029690330848097796,0.0004227408632868901,0.00043896696297451854
1500,0.0002310293015739262,0.0002134750975528732,0.00033975656260736286,0.00042496966576436543,0.0004856680170632899
1600,0.00022986731869423238,0.0002091097048833035,0.00034171422012150285,0.0004964244482107461,0.0005232621333561838
1700,0.00023884966560672183,0.00021791573817608878,0.0003594313137000427,0.0004726717181620188,0.0004944964894093573
1800,0.0002306415420889607,0.00021436711540445685,0.00031791874498594553,0.00045726278796792035,0.0005092672654427588
1900,0.000237853212297523,0.0002204317643190734,0.00033688370895106344,0.0005019764706958086,0.0005168819916434586
2000,0.00027710611362863347,0.0002500162663636729,0.00046904962800908834,0.000641982899978757,0.0007205242873169482
2100,0.00024849372232438327,0.00021256647596601397,0.0003769367205677554,0.0007005978719098494,0.0007053588633425534
2200,0.0002559680335707526,0.0002386791820754297,0.0003832368907751515,0.0005019701257697308,0.0005250378744676709
2300,0.0002228100088359497,0.00020962591224815696,0.00031489930988755073,0.00039159509498858824,0.0005210158415138721
2400,0.00022657428479533337,0.00020526275329757482,0.00031412732787430283,0.0004535937969922089,0.0006208593840710819
2500,0.00021979048221965058,0.0002021303298533894,0.0003258600510889664,0.00041889270301908275,0.00045652809785678983
2600,0.00023030217914765672,0.00022229456226341426,0.0003216660406906158,0.00046907342592021454,0.000494669598992914
2700,0.00022697207162991617,0.00021203259530011564,0.0003406191011890769,0.00041873664682498204,0.0004651200433727354
2800,0.0002564075382451847,0.00023826554388506338,0.00038806441007181996,0.000539767984300852,0.0005898344679735601
2900,0.00024524338300579984,0.00021698958880733699,0.00034961781348101794,0.0006830680026905614,0.0007992329774424434
3000,0.0002620394201358067,0.000233429491345305,0.00038653792580589647,0.0005565087543800474,0.0007088141865096986
3100,0.00024402208453011554,0.0002235703868791461,0.0003621684416430071,0.0004766024168930018,0.000579123618081212
3200,0.00022720908049223,0.000211663224035874,0.00032782016787678,0.0005261667739250702,0.0005591104854829609
3300,0.0002469016081931841,0.0002259217799291946,0.00036254500446375454,0.0005028533237054946,0.0005301167839206755
3400,0.00025660130893356836,0.00023013370082480833,0.0003658600791823119,0.00047300641163019476,0.0007130089215934277
3500,0.00024828201583204645,0.0002378620847593993,0.0003457616054220125,0.0005169703692081387,0.0006395001546479762
3600,0.0002449318006370049,0.00021397195087047294,0.0003807921952102333,0.000562402880750597,0.0008828775607980788
3700,0.0002445904249270825,0.00022129366698209196,0.00034403671161271633,0.0005730136216152462,0.0005926358862780035
3800,0.00025436704510184427,0.00022086890385253355,0.0004124335042433813,0.0006034542602719742,0.0006513132830150425
3900,0.00023353154210781213,0.00021625189401675016,0.0003461832588072866,0.0005312754912301899,0.0006462225574068725
4000,0.00024654030528381554,0.00022776686819270253,0.0003607026417739689,0.0005283345986390488,0.0005889441817998886
4100,0.0002462176955759787,0.00021785843273391947,0.0003969846584368497,0.0005217404454015196,0.000570401840377599
4200,0.0002479188207189509,0.00021912818192504346,0.000369986510486342,0.0005750635277945548,0.000620597624219954
4300,0.0002556710741146162,0.00023155313829192892,0.00038628768234048037,0.0004962297654128636,0.0006283994298428297
4400,0.00023514108471545114,0.00021616962476400658,0.00033762224484235043,0.0005683764308923858,0.0005992832011543214
4500,0.00025358016478094214,0.00024068525817710906,0.00035726038040593264,0.0005181227525463329,0.0005847330903634429
4600,0.0002333732209081063,0.00021037169062765315,0.000366316206054762,0.0004328064105357044,0.0005640257732011378
4700,0.0002459731333601667,0.00023130857152864337,0.00033965579350478945,0.0005256195293623026,0.0007828599773347378
4800,0.00023895001288565254,0.0002219333837274462,0.00033179197343997653,0.0006021676346426832,0.0006566755473613739
4900,0.00024414590694732397,0.0002269760225317441,0.00035633730003610254,0.0004839152580825612,0.0005114303203299642
5000,0.00023746986255446245,0.0002266128867631778,0.0003493028663797304,0.0004198118703789078,0.0004334947152528912
5100,0.00021820340111844416,0.00021236453903838992,0.00028585253458004447,0.00034887609916040675,0.0003556497977115214
5200,0.00023192836630414604,0.00021498750720638782,0.00033204576466232537,0.0004286005237372593,0.0004579435335472226
