step,mean,median,p90,p99,max
0,1.4549364691392247e-05,7.941293461044552e-06,3.046674210054334e-05,0.00010046890165540372,0.0007728264317847788
100,3.596144602593504e-05,3.175210440531373e-05,6.186247264849952e-05,0.00011302957995212623,0.00022248891764320433
200,3.458005752704788e-05,2.9802350582031067e-05,6.121492260717786e-05,0.00011272094343439668,0.0003847645130008459
300,3.6090537875659534e-05,3.1187899367068894e-05,6.27993002126459e-05,0.00011817465223430184,0.00029755657305940986
400,1.7098616758587664e-05,1.3823670087731443e-05,3.154106198053341e-05,6.607822630030564e-05,0.0001720398577162996
500,1.7851669475800835e-05,1.4769957033422543e-05,3.282034122094046e-05,6.450109038269139e-05,0.0001576777285663411
600,1.723894119458847e-05,1.4441909570450662e-05,3.122068737866357e-05,6.322842498775572e-05,0.00014867263962514699
700,1.7916668064581126e-05,1.4691418073198292e-05,3.219534555682912e-05,6.527639015985178e-05,0.00023958746169228107
800,1.757957478530271e-05,1.4769907465961296e-05,3.210246613889467e-05,6.21315647731535e-05,0.00021013175137341022
900,1.6479487878540728e-05,1.3424866210698383e-05,2.9824266312061797e-05,5.985773463180521e-05,0.0001850312837632373
1000,1.806180397437442e-05,1.5311829884012695e-05,3.231011505704373e-05,6.0873173206345986e-05,0.00010858353925868869
1100,1.8118327859969884e-05,1.5304498447221704e-05,3.256505769968498e-05,6.158980344480366e-05,0.00011349205306032673
1200,1.6660112360695522e-05,1.388207738273195e-05,3.0410609360842498e-05,5.98122658993816e-05,0.00011965425801463425
1300,1.7628209191535965e-05,1.4534264209942194e-05,3.230546863051131e-05,6.144008992123416e-05,0.00019695023365784436
1400,1.8121163980407796e-05,1.5173654901445843e-05,3.331402767798863e-05,6.545610427565405e-05,0.0001383306662319228
1500,1.7889394681870984e-05,1.4826213373453356e-05,3.2976009606500156e-05,6.263795876293443e-05,0.00018095907580573112
1600,1.7108195255063175e-05,1.4032146737008588e-05,3.182077889505308e-05,6.631148258747987e-05,0.00015986102516762912
1700,1.8170217490106434e-05,1.5364925275207497e-05,3.2615269083180466e-05,5.994631766952806e-05,0.00014754223229829222
1800,1.8828340265844713e-05,1.57856811711099e-05,3.400077839614823e-05,6.641143379965787e-05,0.0001761868188623339
1900,1.738656464610992e-05,1.4483804079645779e-05,3.187164620612748e-05,6.39781159406992e-05,0.00016186868015211076
2000,1.822917207877931e-05,1.4492888567474438e-05,3.484447079245001e-05,6.951378527446649e-05,0.00014622879098169506
2100,1.819351089109227e-05,1.522951743027079e-05,3.3712958247633645e-05,6.231054285308343e-05,0.0002082901046378538
2200,1.9374076754966784e-05,1.6655217223160435e-05,3.4737291207420614e-05,6.627484130149242e-05,0.00014339276822283864
