step,mean,median,p90,p99,max
0,3.432865858206475e-05,1.922479805216426e-05,4.817519438802263e-05,0.0001271096058189869,0.023419316858053207
100,5.1563212206860354e-05,4.344144508650061e-05,6.34276810160372e-05,0.00011427961508161378,0.010399122722446918
200,4.786425359376859e-05,3.9783793909009546e-05,5.965954442217479e-05,0.00011280145510681903,0.010032545775175095
300,5.1819949755320905e-05,4.358857768238522e-05,6.313568155746906e-05,0.00011893997689185198,0.009970911778509617
400,2.4813429680841337e-05,2.0606959878932685e-05,3.1324881638283836e-05,6.0827798915852255e-05,0.004866589326411486
500,2.4335594670451367e-05,2.0134004444116727e-05,3.0640493059763684e-05,6.270764271903317e-05,0.004980363883078098
600,2.401721697160341e-05,1.980417891900288e-05,3.0073651214479468e-05,6.340348438243381e-05,0.0049308110028505325
700,2.5810204433777305e-05,2.140197466360405e-05,3.232069320802111e-05,6.145362378447315e-05,0.005350880790501833
800,2.4609585876782758e-05,2.0422308807610534e-05,3.0823059205431484e-05,5.954118860245208e-05,0.005139652173966169
900,2.3336436451459302e-05,1.936295211635297e-05,2.8508004106697623e-05,5.8591710112523134e-05,0.004961176309734583
1000,2.501661888169786e-05,2.064652380795451e-05,3.126309857179876e-05,6.472476525232189e-05,0.0048216297291219234
1100,2.557942498994162e-05,2.1348609152482823e-05,3.2018728234106675e-05,6.332516320981083e-05,0.005163837224245071
1200,2.5760221234910912e-05,2.154470348614268e-05,3.3269020786974575e-05,6.46463783050421e-05,0.004447036422789097
1300,2.470570279649265e-05,2.0472083633649163e-05,3.0226115450204814e-05,6.659805105300618e-05,0.005017970222979784
1400,2.5080820783971914e-05,2.0859726646449417e-05,3.097818262176588e-05,6.389990041498094e-05,0.0049962252378463745
1500,2.5647123651028e-05,2.1099067453178577e-05,3.1793620291864495e-05,6.592775876924856e-05,0.005542381666600704
1600,2.5083135456963202e-05,2.0577934265020303e-05,3.14430635626195e-05,6.29184972058283e-05,0.0054033962078392506
1700,2.5298449184044846e-05,2.081746879412094e-05,3.1155837859841995e-05,6.243729825655457e-05,0.005381828639656305
1800,2.6374164049439298e-05,2.1992955225869082e-05,3.252329443057532e-05,6.60587003221735e-05,0.005178503692150116
1900,2.488121848493189e-05,2.0594688066921663e-05,3.0786577917751855e-05,6.256028827920077e-05,0.005282680504024029
2000,2.760782242648331e-05,2.2971962607698515e-05,3.397731379664037e-05,7.786530943121756e-05,0.005065607838332653
2100,2.5768203819609425e-05,2.1425132217700593e-05,3.2258700957754624e-05,6.301279827312099e-05,0.005091779865324497
2200,2.6211301686966014e-05,2.186433812312316e-05,3.2711061794543636e-05,6.725640268996354e-05,0.004963885992765427
2300,2.7475912717689927e-05,2.310618856427027e-05,3.429569915169849e-05,6.779940624255685e-05,0.004988607484847307
2400,2.7499685366568595e-05,2.3299106942431536e-05,3.373078179720323e-05,6.813698353653305e-05,0.004669018089771271
2500,2.6360006923161e-05,2.2190324671100825e-05,3.266498642915394e-05,6.405635635019272e-05,0.00484749861061573
2600,2.7378836347449315e-05,2.3188408704299945e-05,3.40302984113805e-05,6.340875523164865e-05,0.004753460176289082
2700,2.7380412093205414e-05,2.274312464578543e-05,3.440457621763926e-05,7.429001780110409e-05,0.004787595476955175
2800,2.582299954742427e-05,2.147723989764927e-05,3.2135899527929726e-05,6.467766375862992e-05,0.0052205477841198444
2900,2.6540531101129784e-05,2.208316800533794e-05,3.29099300870439e-05,6.930150520929593e-05,0.0051251561380922794
3000,2.795585144055897e-05,2.3299512577068526e-05,3.465531153779011e-05,6.91338324395474e-05,0.005499971564859152
3100,2.5596942367992658e-05,2.121714896929916e-05,3.184633642376866e-05,6.434978822653644e-05,0.0051431478932499886
3200,2.6447918477407783e-05,2.2174570403876714e-05,3.272278700023889e-05,6.638577753619756e-05,0.004826252348721027
3300,2.6682134417804466e-05,2.2454489226220176e-05,3.3093322417698784e-05,6.252041661355178e-05,0.005222609266638756
