step,mean,median,p90,p99,max
0,1.16320864480863e-05,9.709838195703924e-06,2.0613356355170254e-05,4.1155861799779815e-05,5.672912084264681e-05
100,7.280103005565966e-05,6.486355414381251e-05,0.00012096588397980668,0.00019092127695330416,0.0002778654161375016
200,7.14884936335076e-05,6.47492561256513e-05,0.00011578528574318625,0.00018541495155659484,0.000281391927273944
300,7.328227118210049e-05,6.54831383144483e-05,0.00011911963883903809,0.00019117885094601655,0.0002815531915985048
400,3.78085844303655e-05,3.33002917614067e-05,6.195942478370853e-05,9.700672635517544e-05,0.00015871404320932925
500,3.791552774247618e-05,3.402175570954569e-05,6.199049312272109e-05,0.00010685200941225045,0.0001467610854888335
600,3.6834577095135046e-05,3.347985875734594e-05,5.9409718232927844e-05,9.565228501742231e-05,0.0001311789674218744
700,3.554021584761813e-05,3.148274845443666e-05,5.693833554687444e-05,9.343393576273229e-05,0.00013105264224577695
800,3.621283608420559e-05,3.203706000931561e-05,5.937627429375425e-05,9.911434754030773e-05,0.00013714440865442157
900,3.631526516808695e-05,3.258349715906661e-05,5.929977305640932e-05,9.65123712376225e-05,0.00013335041876416653
1000,3.7643289686124195e-05,3.3932197766262107e-05,6.095033495512325e-05,9.471240591665257e-05,0.0001500737271271646
1100,3.736301366379686e-05,3.327794183860533e-05,6.060054147383198e-05,9.476740706304551e-05,0.00014390607248060405
1200,3.593962080117308e-05,3.217522316845134e-05,5.808682908536866e-05,9.632186811359116e-05,0.00013298082922119647
1300,3.876290111394708e-05,3.533941526256967e-05,6.338705134112388e-05,9.87907260423525e-05,0.00015927289496175945
1400,3.6554617826668944e-05,3.299469062767457e-05,6.024703361617867e-05,9.271809067286081e-05,0.00011898732191184536
1500,3.722915326826686e-05,3.352311614435166e-05,6.142708662082441e-05,9.71074059634702e-05,0.00015400793927256018
1600,3.676951239331824e-05,3.293581903562881e-05,6.122643753769808e-05,9.583457358530714e-05,0.00013525571557693183
1700,3.625568730569739e-05,3.226525404897984e-05,6.101781218603719e-05,9.561009173921772e-05,0.00014405796537175775
1800,3.947600883386875e-05,3.508458576106932e-05,6.39797217445448e-05,0.00010708318768593012,0.00015572659322060645
1900,3.774428381778502e-05,3.3810460081440397e-05,6.346845839289017e-05,0.00010043016045528901,0.0001554432383272797
