step,mean,median,p90,p99,max
0,9.552031277761474e-06,7.2006432674243115e-06,1.7703160119708626e-05,4.12358038011006e-05,0.0003738952800631523
100,4.689782042084133e-05,4.230371632729657e-05,7.715003011981026e-05,0.00013490422526956535,0.0002509276964701712
200,4.628398358955852e-05,4.1698149289004505e-05,7.691304053878411e-05,0.00013888901448808608,0.00028851977549493313
300,4.710329997243733e-05,4.248535151418764e-05,7.804788547218775e-05,0.00014539286741637624,0.00021721179655287415
400,2.414474259254381e-05,2.1615792320517357e-05,4.103102801309432e-05,6.996984418947242e-05,0.00014294360880739987
500,2.4401221458478667e-05,2.1584422029263806e-05,4.236645108903758e-05,7.278593388036821e-05,0.00014034484047442675
600,2.3188638782712407e-05,2.0473387849051505e-05,4.022135035484098e-05,7.475217767932905e-05,0.00015686829283367842
700,2.339549515479059e-05,2.0920643692079466e-05,3.84740578738274e-05,7.238718113512728e-05,0.00012638939369935542
800,2.337964391722829e-05,2.039272840193007e-05,4.038538500026333e-05,7.970099381054746e-05,0.0001810102694435045
900,2.287374040268581e-05,1.997155231947545e-05,3.919385162589606e-05,7.632875443960071e-05,0.00018733966862782836
1000,2.419453095311266e-05,2.1221818315098062e-05,4.1070539009524505e-05,7.753315170702978e-05,0.00015480142610613257
1100,2.415158542256572e-05,2.1507961719180457e-05,4.171820946794469e-05,7.02679739333689e-05,0.0001469446870032698
1200,2.3211710443738515e-05,2.0372051949379966e-05,4.0292377161676985e-05,7.468388874258376e-05,0.00014024120173417032
1300,2.5218389960186316e-05,2.248685632366687e-05,4.36761329183355e-05,7.668136197025885e-05,0.00017357085016556084
1400,2.39378367067158e-05,2.144508653145749e-05,4.01320092350943e-05,7.281191028596365e-05,0.00014599169662687927
1500,2.355840877763994e-05,2.094835235766368e-05,4.095956210221629e-05,7.147642005293164e-05,0.00012729137961287051
1600,2.4035507571001047e-05,2.0901402422168758e-05,4.207413694530259e-05,7.837452700186982e-05,0.0001498174387961626
1700,2.3266178334848208e-05,2.0757172933372203e-05,3.893716129823587e-05,7.266638887813314e-05,0.00018220196943730116
1800,2.480948933188194e-05,2.2163110770634376e-05,4.2265161391696864e-05,7.582524223835206e-05,0.0001447856629965827
1900,2.4343717088651385e-05,2.1623553948302288e-05,4.176900365564506e-05,7.54919961764244e-05,0.0001404719369020313
2000,2.5676976337806717e-05,2.236112140963087e-05,4.402865051815751e-05,8.26654899719869e-05,0.00019492453429847956
2100,2.4163044741720124e-05,2.1256810214254074e-05,4.197758389636874e-05,7.697247754549606e-05,0.00013950227003078908
2200,2.429550943576424e-05,2.1640898012265097e-05,4.1337166840094136e-05,7.446025389072005e-05,0.00015652950969524682
2300,2.3457617952971077e-05,2.0693716578534804e-05,3.974728242610581e-05,7.637025417352555e-05,0.00019077956676483154
2400,2.512383982558743e-05,2.221217073383741e-05,4.286912517272867e-05,7.643470729817629e-05,0.00013844078057445586
2500,2.4338397057498933e-05,2.1592512894130778e-05,4.218646827212069e-05,7.588300424686164e-05,0.00016008206875994802
2600,2.4700890581959362e-05,2.2148970856505912e-05,4.228295074426569e-05,7.382685726042837e-05,0.0001402102061547339
2700,2.5461826446547176e-05,2.2033277673472185e-05,4.295676553738303e-05,9.002022219647153e-05,0.00019062768842559308
