step,mean,median,p90,p99,max
0,1.3116073973330953e-05,1.065057313098805e-05,2.0686869902419858e-05,9.20897778996729e-05,0.00020927867444697767
100,4.0445540404070766e-05,3.343958087498322e-05,5.360620161809493e-05,0.00022045105870347443,0.0006649926654063165
200,3.88375943676879e-05,3.3479949706816114e-05,5.4028492741053924e-05,0.00020942685077898198,0.0005314692389219999
300,3.892137977398339e-05,3.332320738991257e-05,5.291276283969637e-05,0.00020256890638847806,0.0005477736121974885
400,2.0645061190498787e-05,1.7556499187776353e-05,2.827773460012395e-05,0.00011185061594005674,0.0003090042155236006
500,2.1494580433259864e-05,1.7659483091847505e-05,2.9552601517934818e-05,0.00013119017821736632,0.0003977653104811907
600,2.0068751521813105e-05,1.721091575745959e-05,2.7993490220978856e-05,9.583249920979137e-05,0.00029342915513552725
700,2.0117409662187162e-05,1.750470073602628e-05,2.8990957616770174e-05,9.96689479507039e-05,0.0002709207183215767
800,1.9804741478018123e-05,1.6870602848939598e-05,2.7489152671478223e-05,0.00011599809877225177,0.0002946317254099995
900,2.0980623033699836e-05,1.7671364730631467e-05,2.9218298550404143e-05,0.00011344769118295503,0.00031559893977828324
1000,2.175684771645235e-05,1.8687843294173945e-05,3.139731416013092e-05,0.00011368770428816759,0.0003119909670203924
1100,2.1107671777288927e-05,1.8164187167712953e-05,3.031610049220035e-05,0.00011464289927971537,0.00032081021345220506
1200,2.06842618586072e-05,1.7717101400194224e-05,2.8278846002649516e-05,0.00010845411707123276,0.00028654077323153615
1300,2.1556765792597942e-05,1.9006360162165947e-05,2.9956050639157183e-05,0.0001125753577071008,0.00031459887395612895
1400,2.1484477375821598e-05,1.8606697267387062e-05,3.0034591873118188e-05,0.00011129665836051563,0.0002851824974641204
1500,2.1632205231928276e-05,1.8666168216441292e-05,3.0565786801162176e-05,0.00011019884477718728,0.0002558074193075299
1600,2.147106563984583e-05,1.861460623331368e-05,3.023056979145622e-05,0.00010332326201023507,0.0003079528396483511
1700,2.0477530400496236e-05,1.7609439055377152e-05,2.8502335226221476e-05,0.0001063740684912772,0.0003048364887945354
1800,2.2687781765538618e-05,1.956497180799488e-05,3.0960429285187274e-05,0.00011687522164720533,0.0003309945168439299
1900,1.9764328184227304e-05,1.7233714970643632e-05,2.7862554816238116e-05,9.657675400376309e-05,0.0002594214747659862
2000,2.3686990350364162e-05,2.0478944861679338e-05,3.341303272463847e-05,0.00011649454572761823,0.0003245069819968194
2100,2.1078133740764266e-05,1.793732644728152e-05,2.9559598260675557e-05,0.00011190856566827271,0.000264190835878253
2200,2.4018131791742852e-05,2.0479174963838886e-05,3.246910637244582e-05,0.00013307629560586052,0.00041160109685733914
2300,2.2419704685258273e-05,1.89446736840182e-05,3.0375805181392934e-05,0.00012188553992018514,0.0003422746085561812
2400,2.1526679198302645e-05,1.888125279947417e-05,2.98652084893547e-05,0.0001033194475894558,0.00023885045084170997
2500,2.211888526965871e-05,1.901754512800835e-05,3.0148993573675398e-05,0.00011415927037887649,0.0002935885277111083
2600,2.3132027667064188e-05,2.025487265200354e-05,3.203781307092868e-05,0.00012451683651306655,0.0002846455026883632
2700,2.362719058522446e-05,1.9400769815547392e-05,3.356784873176366e-05,0.00013394625566434098,0.00039225223008543253
2800,2.2509594262183036e-05,1.9507216165948194e-05,3.145753362332471e-05,0.00011313905561109989,0.00031319426489062607
