step,mean,median,p90,p99,max
0,2.4870421302074825e-05,1.6710175259504467e-05,4.58343365608016e-05,0.0001665522875555323,0.0002807248383760452
100,7.609490446977166e-05,6.571575067937374e-05,0.00012543112825369462,0.00024337162467418186,0.00036476546665653586
200,7.464547630929377e-05,6.374704389600083e-05,0.00012604390212800354,0.0002419567877950606,0.00039378521614708006
300,7.59159605304863e-05,6.522224794025533e-05,0.00012533358676591888,0.0002411571629636454,0.0003847016778308898
400,4.001591834119316e-05,3.461325468379073e-05,6.693148316117004e-05,0.00012324360795901152,0.0001807914231903851
500,3.734733055641267e-05,3.2448526326334104e-05,6.188023326103576e-05,0.00012249194332980545,0.0001827623345889151
600,3.912462599942046e-05,3.285008278908208e-05,6.677499186480418e-05,0.00012984886270714905,0.00017581004067324102
700,3.924866191644989e-05,3.375664346094709e-05,6.666115586995147e-05,0.00012677004488068612,0.00017987664614338428
800,3.834606628519818e-05,3.2590403861831874e-05,6.274625775404274e-05,0.00013177170840208415,0.00016941031208261847
900,3.715294130302027e-05,3.166728129144758e-05,6.2115206674207e-05,0.00011897231343027658,0.0001795514253899455
1000,3.768476979461509e-05,3.240194018871989e-05,6.299053711700253e-05,0.00012728298606816665,0.00016775338735897094
1100,3.8570747851248856e-05,3.265139639552217e-05,6.454956019297242e-05,0.00012671677250182246,0.00018819446268025786
1200,3.826065232967072e-05,3.232259587093722e-05,6.521208342746831e-05,0.00012179280311102044,0.0001664377487031743
1300,3.9039693184861335e-05,3.318291237519588e-05,6.600096457987092e-05,0.00012412921059876675,0.00019096460891887546
1400,3.870543710604579e-05,3.3425090805394575e-05,6.381241473718546e-05,0.00012671743752434844,0.0001787326909834519
1500,3.825305068464299e-05,3.329855462652631e-05,6.41880942566786e-05,0.00012023165072605465,0.00018324996926821768
1600,3.752046706953901e-05,3.221946462872438e-05,6.278177170315757e-05,0.00013394051566137933,0.00020049102022312582
1700,3.863551235282005e-05,3.230619950045366e-05,6.514169945148751e-05,0.00012615612358786153,0.00018050606013275683
1800,4.118969500207673e-05,3.516808101267088e-05,6.7779026721837e-05,0.00013314207608345886,0.00018059271678794175
1900,3.7813131154759306e-05,3.2536905564484186e-05,6.371163908625022e-05,0.00012546224461402745,0.00017482771363575011
2000,4.037533789309171e-05,3.365818702150136e-05,6.76366689731367e-05,0.00014946682858862914,0.0002292264107381925
2100,3.833710866477499e-05,3.2500625820830464e-05,6.3514646171825e-05,0.00012174551156931547,0.00019008800154551864
2200,3.990808580819508e-05,3.418293454160448e-05,6.542427945532836e-05,0.00012710806986433441,0.00019781236187554896
2300,3.925583681458582e-05,3.392534745216835e-05,6.47892702545505e-05,0.00012646912582567883,0.0001753402902977541
2400,3.972576034426213e-05,3.4167494959547184e-05,6.531565304612741e-05,0.00012923100075568064,0.0001796662254491821
2500,3.976298905631178e-05,3.4209355362690985e-05,6.662634768872522e-05,0.0001242272657691501,0.00017332061543129385
2600,4.133598560684959e-05,3.527241096890066e-05,6.975427095312625e-05,0.00012478817443479763,0.0001771393872331828
2700,4.289132161769008e-05,3.675271000247449e-05,7.193941200966947e-05,0.00013216197985457253,0.00017052324255928397
2800,4.044162433863059e-05,3.396936153876595e-05,6.924876652192324e-05,0.00013161261376808388,0.0001899285998661071
2900,4.047358352770354e-05,3.4935917938128114e-05,6.775762449251488e-05,0.00013174745472497288,0.00018323157564736903
3000,4.2311004737679726e-05,3.6477407775237225e-05,7.042873767204583e-05,0.00013836601065122522,0.00018781893595587462
