step,mean,median,p90,p99,max
0,0.00010957835466740562,9.050791413756087e-05,0.00025214959168806667,0.00031675172212999316,0.00044497090857475996
100,0.0003761126548624816,0.0003192961012246087,0.0006758980627637356,0.0009434814838459718,0.0010582369286566973
200,0.00031396060330735054,0.0002941294660558924,0.0004956808406859635,0.0006536657706601545,0.0007024665246717632
300,0.00035675278365943086,0.00029362311761360615,0.0005767439084593207,0.001040247870841996,0.0011999140260741115
400,0.00017279473468079232,0.00016277440590783954,0.00027284746465738863,0.000322142691584304,0.00035681150620803237
500,0.00016794804929531892,0.00014555988309439272,0.0002673432842129841,0.0004436844927840866,0.00045253519783727825
600,0.0001610859305287704,0.0001451792413718067,0.0002384041086770594,0.00038958937802817693,0.0004319585277698934
700,0.00015189246812497004,0.0001350297752651386,0.00023280368623090905,0.00035658254026202493,0.00037769466871395707
800,0.00018774154750644811,0.00017522813141113147,0.0003085153410211205,0.0004014795826515184,0.0005096074310131371
900,0.00016873879121703794,0.00015775746578583494,0.0002581874548923224,0.0004157916433177893,0.00046985194785520434
1000,0.00016010572835511994,0.00014728232781635597,0.00023571498168166726,0.000462175751454197,0.0004949296708218753
1100,0.00017431834794479073,0.00015007725596660748,0.00026922351971734313,0.00045392225991236067,0.0005078298272565007
1200,0.0001698467463029374,0.00014746192755410448,0.00029219925054349,0.000438805749290623,0.0005283423815853894
1300,0.00016476955488542444,0.00013980990479467437,0.00028510610281955444,0.00039196657686261464,0.0004128949949517846
1400,0.00015838224916819854,0.00013947369734523818,0.0002572522062109783,0.00037341655493946754,0.0004500273789744824
1500,0.00016341520523610598,0.0001511735754320398,0.0002686167834326625,0.0003736980588291772,0.0003768479800783098
1600,0.00018195644616980644,0.00015509550576098263,0.00031517396855633705,0.00047412300191354025,0.0005010403692722321
1700,0.00018129260917021384,0.00016521484212717041,0.0002902084292145445,0.00047242285480024324,0.0005083239520899951
1800,0.00017063322957255878,0.00014244991325540468,0.0003047423670068383,0.00044373528886353623,0.0004893638542853296
1900,0.0001677549960277247,0.0001451991411158815,0.0002788012730889022,0.00040430298919091,0.00041077184141613543
2000,0.00016194190470741887,0.00013528137787943706,0.00026910609740298235,0.00035128288553096357,0.000367955828551203
2100,0.00016163749154429752,0.00013818927254760638,0.00027718208730220795,0.00039118734508520003,0.0004803916672244668
2200,0.00017702578259104484,0.00015869700291659683,0.00030868635512888427,0.00039047917176503687,0.00039305974496528506
2300,0.00016604914313234076,0.00014550556079484522,0.00026975614018738265,0.0003981878471677193,0.00041428639087826014
2400,0.00016860023481513053,0.00015126656217034906,0.00026420396752655504,0.0003253987620701082,0.0003862532612401992
2500,0.0001671062969421655,0.00014842858945485204,0.00024879676930140705,0.00044868021213915213,0.00046389366616494954
2600,0.00017311819703991205,0.0001604310455149971,0.00025910810218192636,0.00040763374941889214,0.00042789618601091206
2700,0.00024602471540902116,0.00020285341452108696,0.0004985465260688214,0.00069778275443241,0.0007014253060333431
2800,0.0001772609793704305,0.00015759542293380946,0.0002874402125598863,0.00041566869826056065,0.0004794925625901669
2900,0.00018381787759835788,0.0001691261859377846,0.000278255355078727,0.0004892579652369027,0.0005347226979210973
3000,0.00017771802916399793,0.00014782274956814945,0.0003014504909515381,0.0004975340366945605,0.0006303534610196948
3100,0.0001595218540728638,0.00014396187179954723,0.000258970697177574,0.0003228056145599112,0.00034609739668667316
3200,0.00016191217520145074,0.00014615609688917175,0.00023946450237417592,0.00038753592234570545,0.0004171103937551379
3300,0.00016530950830428992,0.0001467830443289131,0.00025981884682551025,0.00039044387114699935,0.00039547940832562745
3400,0.00017245881281269249,0.00014641853340435773,0.0002789037738693878,0.00042484224075451494,0.00043206987902522087
3500,0.00017891475226861075,0.00016211531328735873,0.0002887141774408519,0.0004848724865587432,0.0005426485440693796
3600,0.0001756196299425028,0.00015265039837686345,0.00028048596577718855,0.0005133954592747614,0.0006277372012846172
3700,0.00016573923818441472,0.00014937350351829082,0.00025271693593822416,0.0003848645181278698,0.00043674110202118754
3800,0.00018903210383314217,0.00015235834143823013,0.0003406340634683147,0.0005065841582836583,0.0005481467233039439
3900,0.00018248789399422094,0.00014800626377109438,0.0003210109920473769,0.0005372355127474294,0.0006035716505721211
4000,0.00016255248561947155,0.00014967349852668121,0.00028304566221777345,0.0003504077382967808,0.0005109071498736739
4100,0.00016865359884832287,0.00014233248657546937,0.0002816558728227392,0.0004359866760205479,0.0004857204621657729
4200,0.00017206658242230333,0.00014637428830610588,0.0002870224154321476,0.0004411578935105355,0.0005210355157032609
4300,0.00017828350922854952,0.00016062096983660012,0.0002887562441173941,0.0004797311971196906,0.0005413637845776975
4400,0.00016710483964743617,0.0001485668108216487,0.00025702065613586445,0.00037972225341945917,0.0005646549980156124
4500,0.0001705886793956779,0.00014292082050815225,0.0002818777313223108,0.0005044670967618007,0.0005514228250831366
4600,0.0001621829515841,0.00014367579569807276,0.00026635231333784756,0.00040311874385224656,0.0004224737349431962
4700,0.00015897138007403555,0.00013986972044222057,0.0002718524716328829,0.00035918882029363887,0.0003758551611099392
4800,0.00017107375174418848,0.0001549240478198044,0.00027261131035629657,0.000436575031199027,0.00045465928269550204
4900,0.00016980034183688986,0.0001546309285913594,0.0002712105109822005,0.0003783057551481762,0.0004077236808370799
5000,0.00017239946384961513,0.00014692874538013712,0.000293725449591875,0.00042009601165773365,0.0005782411899417639
5100,0.00016742761653176785,0.00014913497579982504,0.0002578087616711855,0.0003842852922389285,0.00047209588228724897
5200,0.00016828336961793866,0.0001500792131992057,0.0002720937947742641,0.0004658073096652516,0.0005369667778722942
