step,mean,median,p90,p99,max
0,3.610975355578765e-05,2.19654675674974e-05,7.868798275012523e-05,0.00019798366411123396,0.0002866292488761246
100,7.561078162357912e-05,6.305583156063221e-05,0.0001451627176720649,0.00021500579750863782,0.00036644053761847317
200,7.128665664879463e-05,5.9179175877943635e-05,0.0001362447947030887,0.00020903557451674702,0.00032191205536946654
300,7.649436811415658e-05,6.1745031416649e-05,0.00015240751235978678,0.0002385281783062961,0.00038249598583206534
400,3.869139610149627e-05,3.2157573514268734e-05,7.471207936760038e-05,0.00012161750782979622,0.0001606103323865682
500,3.77173139953462e-05,3.07700720441062e-05,7.428511526086368e-05,0.00011331954628985805,0.00018941954476758838
600,3.552108591467881e-05,2.9865323085687123e-05,6.839770503574982e-05,0.00011134086889796889,0.00016628295998089015
700,3.887865965676188e-05,3.15363777190214e-05,7.442494461429305e-05,0.00011738122229871776,0.0001768474467098713
800,3.676391612574191e-05,3.0176114705682267e-05,7.190055839600973e-05,0.00010843753916560651,0.00017953112546820194
900,3.451332224254803e-05,2.8432742510631215e-05,6.811346975155175e-05,0.00011051213768951127,0.00014844629913568497
1000,3.7213717057227313e-05,3.0754381441511214e-05,7.215914592961781e-05,0.00011237882499699453,0.00016987450362648815
1100,3.772387325286429e-05,2.9559709219029173e-05,7.614130663569085e-05,0.00011589715468289752,0.00018908866331912577
1200,3.850774170085661e-05,3.2222595109487884e-05,7.546109554823488e-05,0.00011266478868492362,0.0001712365192361176
1300,3.6690202985007705e-05,2.9910866942373104e-05,7.205496513051912e-05,0.00011281627957941942,0.00014845220721326768
1400,3.820758251649181e-05,3.146872404613532e-05,7.227568858070299e-05,0.00011298765602987227,0.00015263716340996325
1500,3.8491833377816776e-05,3.179689338139724e-05,7.596926297992468e-05,0.00012367130620987153,0.0001653479557717219
1600,3.72380360406258e-05,3.1814979593036696e-05,7.147957148845308e-05,0.00011168400997121348,0.0001492673036409542
1700,3.646592830973207e-05,2.933808082161704e-05,7.248444308061153e-05,0.00011505662914714774,0.00017803322407417
1800,4.008398911586093e-05,3.2626883694319986e-05,7.989166624611244e-05,0.0001230784044309984,0.00019524080562405288
