step,mean,median,p90,p99,max
0,2.2380105245420773e-05,1.8767084839055315e-05,3.745397661987224e-05,7.745098111627156e-05,0.00022372862440533936
100,5.953699513876125e-05,5.4202273531700484e-05,8.247313016909174e-05,0.0001403553636919241,0.0003644112148322165
200,5.879809555490343e-05,5.302961653796956e-05,8.386152258026413e-05,0.0001382622269738931,0.00043265754356980324
300,6.0466293694248995e-05,5.483329368871637e-05,8.46214694320224e-05,0.00014317322551505636,0.0004702723817899823
400,2.9758671744828963e-05,2.685155504877912e-05,4.2629959716578006e-05,7.329617277719076e-05,0.00016247569874394685
500,3.055790060756929e-05,2.7441891688795295e-05,4.324105211708228e-05,7.459364038368221e-05,0.00032861382351256907
600,2.9837738083895565e-05,2.6804056687979028e-05,4.127986067032906e-05,7.722593109065196e-05,0.00021249368728604168
700,3.0763713189797594e-05,2.781846978905378e-05,4.308372808736748e-05,7.668964834010687e-05,0.00021895769168622792
800,2.946532823861802e-05,2.664119438122725e-05,4.1943658652598955e-05,7.534129690611728e-05,0.00020457991922739893
900,2.8424600831674463e-05,2.5705963707878254e-05,3.9829039087635466e-05,7.038908224785696e-05,0.00021299958461895585
1000,3.0179627689177013e-05,2.720211705309339e-05,4.2738952470244836e-05,7.304219070647376e-05,0.00015786899894010276
1100,3.075207134048846e-05,2.772844072751468e-05,4.3259339872747656e-05,7.393124265945512e-05,0.00016949720156844705
1200,2.8824631830223036e-05,2.6140385671169497e-05,4.031478601973504e-05,7.30413803103147e-05,0.00023977884848136455
1300,3.0035650632467387e-05,2.7004894946003333e-05,4.169044223090168e-05,7.549668705905786e-05,0.00020769699767697603
1400,3.068125558900342e-05,2.7972637326456606e-05,4.299685861042234e-05,7.218652855954133e-05,0.00019487163808662444
1500,3.052766109216296e-05,2.744864468695596e-05,4.29417847044533e-05,7.699186186073347e-05,0.0002169010986108333
1600,2.9608226106378915e-05,2.6533431082498282e-05,4.232765786582604e-05,7.160933484556146e-05,0.0003254027396906167
1700,3.074714280721106e-05,2.7679969207383692e-05,4.432307359820697e-05,7.268659312103407e-05,0.0001896727626444772
1800,3.2384096888642644e-05,2.9217141673143487e-05,4.518231035035569e-05,7.984326526639047e-05,0.0002446429571136832
1900,3.012218193071111e-05,2.734768349910155e-05,4.245428099238779e-05,6.932807867997325e-05,0.00023566150048281997
2000,3.2292871270705724e-05,2.897229296650039e-05,4.599586973199621e-05,8.203389043046621e-05,0.0002824579132720828
2100,3.116208709797481e-05,2.807342571031768e-05,4.3902524339500815e-05,7.54185050027445e-05,0.00024368174490518868
2200,3.2252784898869744e-05,2.9275958695507143e-05,4.544500552583486e-05,7.590365443320477e-05,0.00026787156821228564
2300,3.109938373033048e-05,2.7868232791661285e-05,4.3497985097928896e-05,7.948811748065053e-05,0.0003125805815216154
2400,3.116776320111787e-05,2.8314247174421325e-05,4.3602063306025224e-05,7.363398588495328e-05,0.0001604798890184611
2500,3.159831435981998e-05,2.8555544304254e-05,4.378404119051993e-05,7.992721504706423e-05,0.0001691053039394319
2600,3.246891416390434e-05,2.9565584554802626e-05,4.556294697977136e-05,7.395349151920526e-05,0.00019793814863078296
2700,3.226736110100977e-05,2.894533463404514e-05,4.4980896564084096e-05,8.230479332269159e-05,0.00035623792791739106
2800,3.159538211169146e-05,2.8384378310875036e-05,4.476453177630901e-05,7.849796944356051e-05,0.0002346235269214958
2900,3.188201653558347e-05,2.892224529205123e-05,4.401917904033325e-05,7.589618217025407e-05,0.00021892739459872246
3000,3.328263107660907e-05,2.9896833439124748e-05,4.7733917017467304e-05,8.824287484458181e-05,0.00016676199447829276
3100,3.1981254382248824e-05,2.876075177482562e-05,4.473179360502399e-05,8.000425979844293e-05,0.00023261923342943192
3200,3.085635774400125e-05,2.791918541333871e-05,4.3288631422910834e-05,7.230162111227397e-05,0.0003306755388621241
3300,3.1848827908625686e-05,2.8847755856986623e-05,4.489961356739513e-05,7.428500823152715e-05,0.00030414634966291487
