step,mean,median,p90,p99,max
0,0.0001030361283440584,8.283367424155585e-05,0.00017044091509887949,0.0004907257709419339,0.001052318955771625
100,8.890885199873213e-05,7.273552182596177e-05,0.00013615556963486597,0.00037891503743594417,0.0009188876720145345
200,8.375866935393463e-05,6.946505163796246e-05,0.00012051060912199318,0.00037274489004630537,0.0009268979192711413
300,9.396183872922848e-05,7.85844495112542e-05,0.00013876026787329465,0.00044210293126525327,0.001056393375620246
400,4.4871979352783296e-05,3.8362513805623166e-05,6.532362021971494e-05,0.00020591540742316255,0.0004684335144702345
500,4.1392767705364773e-05,3.409279452171177e-05,6.115579526522197e-05,0.00019586392809287602,0.0004886928363703191
600,4.295932964534391e-05,3.520970312820282e-05,6.66878986521624e-05,0.0001905809076561124,0.0004696836112998426
700,4.615815424610251e-05,3.827070941042621e-05,6.765161015209742e-05,0.00021573338672169472,0.0005334462039172649
800,4.405330522518268e-05,3.616563117248006e-05,6.644183304160833e-05,0.00020629729478969215,0.0004981540841981769
900,3.969526333845254e-05,3.304126403236296e-05,5.99060658714734e-05,0.0001765654596965757,0.0004166013968642801
1000,4.305472794945737e-05,3.579791336960625e-05,6.431705696741119e-05,0.0002082877370412461,0.000464989134343341
1100,4.0001750109906554e-05,3.3747875932022e-05,6.21418839727994e-05,0.00018176144585595427,0.00041580526158213615
1200,4.425574964577501e-05,3.623042175604496e-05,6.841373397037387e-05,0.00019097550029982785,0.00044406752567738295
1300,3.950493693340361e-05,3.3411430194973946e-05,5.965769923932385e-05,0.00017314587821601842,0.000420449796365574
1400,4.1206984276089186e-05,3.4479742680559866e-05,5.971853170194663e-05,0.000199485240591457,0.0004499360511545092
1500,4.408964854109497e-05,3.688673132273834e-05,6.769152241759002e-05,0.00021851225610589604,0.0004893189761787653
1600,4.1710434348577306e-05,3.4192093153251335e-05,6.265846968744881e-05,0.00018878582341130793,0.0004516959597822279
1700,4.23582177688786e-05,3.526747059368063e-05,6.496705100289546e-05,0.0001852013294410423,0.00044846287346445024
1800,4.3451589237162936e-05,3.570176886569243e-05,6.653192031080835e-05,0.000190103032946353,0.00047721172450110316
1900,4.036181983581498e-05,3.353880128997844e-05,6.138197568361647e-05,0.0001835866234614507,0.00044037034967914224
2000,4.719804657428638e-05,3.95381521229865e-05,7.085719335009344e-05,0.0001855977592640548,0.0004906310350634158
2100,4.465785651827251e-05,3.6977362469770014e-05,6.727931031491607e-05,0.000204643402685178,0.0004840832552872598
2200,4.4866801334007634e-05,3.728375304490328e-05,6.823244257248007e-05,0.00020466450077947165,0.0005115545354783535
2300,4.557584196618336e-05,3.6447192542254925e-05,6.954514537937939e-05,0.00020813174123759302,0.00048764466191641986
2400,4.868170054196851e-05,4.004831316706259e-05,7.476783139281906e-05,0.00021203213764238105,0.0005231112008914351
2500,4.40995809510371e-05,3.623393604357261e-05,6.723378828610294e-05,0.00018698942076298298,0.00048172962851822376
2600,4.861176593453008e-05,4.0251408790936694e-05,7.534793257946149e-05,0.00022137639243737761,0.000552646117284894
2700,4.7951415498102635e-05,3.772322634176817e-05,7.418893073918298e-05,0.00026371029962319703,0.0005535722011700273
2800,4.315880355168896e-05,3.6101811929256655e-05,6.513808330055326e-05,0.00018494007963454316,0.00044863304356113076
2900,4.2539132855219055e-05,3.458055289229378e-05,6.52089438517578e-05,0.0001822642028855617,0.0004384939675219357
3000,4.526507161476242e-05,3.632744301285129e-05,6.95295530022122e-05,0.00021555035127676016,0.0004934721509926021
