step,mean,median,p90,p99,max
0,3.1252215525058946e-05,2.041761763393879e-05,6.803506184951402e-05,0.00017352901049889598,0.00047919288044795394
100,3.854125762714489e-05,3.824243140115868e-05,5.491579504450783e-05,8.644477275083767e-05,0.0002099041739711538
200,3.307629320182277e-05,3.271067180321552e-05,4.793092994077596e-05,7.522177060309328e-05,0.00020796990429516882
300,3.8108025244404665e-05,3.776983248826582e-05,5.4780536811449554e-05,8.558431494748213e-05,0.00020639810827560723
400,1.777645412975578e-05,1.7374061826558318e-05,2.6534382959653156e-05,4.249985802744049e-05,0.00013204794959165156
500,1.6243847984697662e-05,1.605818670213921e-05,2.4071198640740477e-05,3.7733268254669386e-05,8.972507202997804e-05
600,1.7860501903502336e-05,1.7266639588342514e-05,2.6308312408218625e-05,4.470939835300668e-05,0.00011688768427120522
700,1.8415790290376694e-05,1.8109961274603847e-05,2.6830927163246086e-05,4.32120911136735e-05,0.00011849803559016436
800,1.8019084846957644e-05,1.7810141798690893e-05,2.6349920153734272e-05,4.1536074386385726e-05,0.00012887749471701682
900,1.670516091921645e-05,1.6646244148432743e-05,2.445578429615125e-05,3.683720558910862e-05,0.00014888931764289737
1000,1.8230048598735343e-05,1.7806652977014892e-05,2.71564149443293e-05,4.256606938724866e-05,0.00011410958541091532
1100,1.734513339418361e-05,1.687802705419017e-05,2.5644206471042703e-05,4.225820070132613e-05,9.800965926842764e-05
1200,1.921321941119427e-05,1.7789599041861948e-05,2.9359707696130496e-05,5.5847406874818237e-05,0.0001547658903291449
1300,1.640812360171358e-05,1.6278560906357598e-05,2.436574395687785e-05,3.791452942095928e-05,9.948206570697948e-05
1400,1.6785631319244115e-05,1.658247856539674e-05,2.4684748495928943e-05,3.7466076573764436e-05,8.25504757813178e-05
1500,1.8234691772113292e-05,1.7876508536573965e-05,2.662515835254453e-05,4.19452791538788e-05,0.00013093158486299217
1600,1.801241211852936e-05,1.7586900867172517e-05,2.6310342036595102e-05,4.145067243371157e-05,8.716885349713266e-05
1700,1.8237247908795728e-05,1.8079635992762633e-05,2.660894315340556e-05,3.9952901715878384e-05,0.00010155363997910172
1800,1.819303037230961e-05,1.8076930246024858e-05,2.6559460275166198e-05,4.112137878109932e-05,0.00015066965715959668
1900,1.7431202969323135e-05,1.7170505088870414e-05,2.5462889607297256e-05,4.155300473939853e-05,0.00012151231203461066
2000,2.022912673979436e-05,1.947926739376271e-05,3.072141953452955e-05,5.0298595560889225e-05,0.00012354431964922696
2100,1.9148908330335918e-05,1.86555535037769e-05,2.8347479383228346e-05,4.686807897087419e-05,9.728065197123215e-05
2200,1.8266290853172656e-05,1.811138918128563e-05,2.6424160751048472e-05,3.995655402832196e-05,0.00010763999307528138
2300,2.0685524957071783e-05,1.9989493011962622e-05,3.041274940187577e-05,4.8648707706888656e-05,0.00010784503683680668
2400,2.0761524454106594e-05,2.0321824194979854e-05,3.0526885529980065e-05,5.0324249205004866e-05,9.490323282079771e-05
2500,1.9200080386963087e-05,1.9094351955573075e-05,2.816754677041899e-05,4.05658521776786e-05,8.439712837571278e-05
2600,2.0064993265917807e-05,1.972273639694322e-05,2.9371501477726268e-05,4.7114262706600075e-05,0.0001148138107964769
2700,1.9686051890095774e-05,1.9185932615073398e-05,2.944703956018202e-05,4.620030878868418e-05,0.00015322951367124915
2800,1.80818988905616e-05,1.7911888789967634e-05,2.6433336824993602e-05,4.035349509649675e-05,8.729685941943899e-05
2900,1.787908351390474e-05,1.752885327732656e-05,2.6483998954063275e-05,4.078568083059508e-05,0.00010860787733690813
3000,1.9802024200026536e-05,1.9235277250118088e-05,2.950968519144226e-05,4.919938161037862e-05,0.00012888027413282543
3100,1.7259780304721884e-05,1.7157849470095243e-05,2.495545431884238e-05,3.886142178089352e-05,0.00012045132461935282
3200,1.8918155460798552e-05,1.8658613043953665e-05,2.769671173155075e-05,4.265503390342927e-05,8.870735473465174e-05
3300,1.8893052238140073e-05,1.8634739717526827e-05,2.737886443355819e-05,4.2243079296895285e-05,0.00010814066627062857
3400,1.9747717967392925e-05,1.9575117221393157e-05,2.887141381506808e-05,4.296717910619917e-05,0.00012373217032290995
3500,1.89732453867763e-05,1.883291952253785e-05,2.775517150439555e-05,4.2402156686875956e-05,0.00011021109821740538
3600,2.2700038985085396e-05,2.244964434794383e-05,3.2503591137356123e-05,5.067378668172747e-05,0.00011804977839346975
3700,1.9291518829371506e-05,1.9102570149698295e-05,2.831187866831897e-05,4.488236314500682e-05,0.00010406583169242367
3800,1.916008310652803e-05,1.906999295897549e-05,2.7836206936626694e-05,4.251188478519907e-05,0.00011154849198646843
3900,1.9219807149923067e-05,1.8872010514314752e-05,2.888790804718155e-05,4.680621121224247e-05,0.00011047721636714414
4000,1.8946102483926996e-05,1.8805190848070197e-05,2.7351413518772456e-05,4.2374866861791744e-05,0.00010701824794523418
4100,1.854968500791225e-05,1.83019492396852e-05,2.715379450819455e-05,4.249177254678215e-05,0.00013403603225015104
4200,1.7697607492746893e-05,1.7575305719219614e-05,2.5919196195900438e-05,4.0087537490762744e-05,8.579420682508498e-05
4300,1.665827185825501e-05,1.6545192011108156e-05,2.463143136992585e-05,3.821500948106403e-05,0.00014290293620433658
4400,1.821412255275627e-05,1.803172654035734e-05,2.6785986483446324e-05,4.0098566496453684e-05,0.0001258763368241489
4500,1.950061463979206e-05,1.9282470930193085e-05,2.8164447030576408e-05,4.29013417669921e-05,0.00015126091602724046
4600,1.9302864262175267e-05,1.9013304154213984e-05,2.831717865774408e-05,4.3262288963887825e-05,0.00011525327863637358
4700,1.8261556703118225e-05,1.8199307305621915e-05,2.678037890291307e-05,4.091937822522595e-05,0.00010505891259526834
