step,mean,median,p90,p99,max
0,9.192840545375964e-06,6.854858384031104e-06,1.71262705407571e-05,4.393521594465709e-05,0.00012871419312432408
100,4.5877355639066165e-05,4.3783449655165896e-05,6.941011524759233e-05,0.000110805358926882,0.00023892134777270257
200,4.385952141159216e-05,4.162837103649508e-05,6.755572903784923e-05,0.0001125724324811017,0.0002681031764950603
300,4.8670427571962414e-05,4.6944827772676945e-05,7.191870536189526e-05,0.00011183299720869397,0.0003084460913669318
400,2.2472106350821413e-05,2.070518530672416e-05,3.559439828677568e-05,6.807869889598799e-05,0.00015506272029597312
500,2.3159274529835205e-05,2.143603705917485e-05,3.756590122065972e-05,6.513690037536433e-05,0.00023331522243097425
600,2.3443170287918453e-05,2.1567986550508067e-05,3.772787531488575e-05,6.440080636821219e-05,0.00015152577543631196
700,2.296254871024747e-05,2.1449206542456523e-05,3.499315789667889e-05,6.068059716199059e-05,0.000244068811298348
800,2.6195379852588768e-05,2.4415825464529917e-05,4.124834595131688e-05,6.853292106825392e-05,0.0001378508168272674
900,2.3327683676159433e-05,2.1555295461439528e-05,3.788992762565612e-05,6.387585912307259e-05,0.00024271069560199976
1000,2.3691585444387075e-05,2.2053827706258744e-05,3.754372410185169e-05,6.505546662083357e-05,0.00020670262165367603
1100,2.3651337120321687e-05,2.219184079876868e-05,3.716089813678991e-05,6.401724866009309e-05,0.00018826407904271036
1200,2.3627062073460154e-05,2.1999517230142374e-05,3.7249644083203745e-05,6.425386476621493e-05,0.00016660148685332388
1300,2.4720402946502195e-05,2.2676709704683162e-05,3.9586939965374765e-05,7.003854530921671e-05,0.00021104104234836996
1400,2.280192468627119e-05,2.128978849214036e-05,3.644226198957767e-05,6.346058929921121e-05,0.000147247250424698
1500,2.2758010504973998e-05,2.1092700990266167e-05,3.571270608517807e-05,6.29976493655702e-05,0.00025472103152424097
1600,2.1599974749217815e-05,1.9629851522040553e-05,3.562328711268492e-05,5.995741474180248e-05,0.0001850227126851678
1700,2.4168177386625706e-05,2.301032054674579e-05,3.676580672618001e-05,5.972872069833098e-05,0.00019927984976675361
1800,2.5555246936557663e-05,2.411989407846704e-05,3.9727217153995294e-05,6.453742811572737e-05,0.00019227432494517416
1900,2.3863468817699273e-05,2.2319889467325993e-05,3.798791221925057e-05,6.235773696971584e-05,0.0002210235979873687
2000,2.2845859184976958e-05,2.0854315152973868e-05,3.6051181086804715e-05,6.142355887277512e-05,0.00028652275796048343
2100,2.3456240923346245e-05,2.2023986275598872e-05,3.813416369666811e-05,6.472058361396186e-05,0.00019284072914160788
2200,2.404419897172298e-05,2.242642494820757e-05,3.807835819316097e-05,6.326137125142846e-05,0.0002617684949655086
2300,2.402122814348928e-05,2.2561897822015453e-05,3.703612601384521e-05,5.938732210779561e-05,0.00019506705575622618
2400,2.4237632603688785e-05,2.281218894495396e-05,3.84733411920024e-05,6.228286008990835e-05,0.00019671993504744023
2500,2.421994022826443e-05,2.2676835214952007e-05,3.8769473030697546e-05,6.268441466090735e-05,0.0001750785013427958
2600,2.4133099815555687e-05,2.27157170229475e-05,3.864389327645767e-05,6.394349482434336e-05,0.0002003855479415506
2700,2.334229340909164e-05,2.2042142518330365e-05,3.605929086916149e-05,6.218715039722155e-05,0.00019433513807598501
2800,2.1269459403458918e-05,1.9417017028899863e-05,3.498280129861086e-05,6.166628889332054e-05,0.0001948413992067799
2900,2.3537499785114253e-05,2.1981148165650666e-05,3.6526929034152995e-05,6.076950339775067e-05,0.00015307038847822696
3000,2.3330316114473548e-05,2.1800394279125612e-05,3.7525591687881386e-05,6.402951679774558e-05,0.00015688342682551593
3100,2.4567563947034e-05,2.3109263565856963e-05,3.838241937046405e-05,5.927320999035145e-05,0.00025153736351057887
3200,2.5737921770647476e-05,2.4132213184202556e-05,4.0546316449763245e-05,6.774436325940761e-05,0.00020860489166807383
3300,2.414212175926242e-05,2.273405607411405e-05,3.7931113183731206e-05,6.276060470554512e-05,0.00021331111202016473
3400,2.5002198376767343e-05,2.3586767383676488e-05,3.835158167930785e-05,6.728471576934676e-05,0.00018081189773511142
3500,2.345050130614368e-05,2.1866459064767696e-05,3.6567233473761006e-05,6.372590694809332e-05,0.00023678899742662907
3600,2.415263752917808e-05,2.256211701023858e-05,3.746723632502835e-05,6.145887353341095e-05,0.00016519812925253063
3700,2.423471946341007e-05,2.2673116291116457e-05,3.811318165389821e-05,6.22535058937501e-05,0.00018617280875332654
3800,2.2241558919710552e-05,2.0719572603411507e-05,3.522711667756084e-05,5.975361735181647e-05,0.00016752038209233433
3900,2.3874147132726808e-05,2.2165963855513837e-05,3.7454597986652516e-05,6.349993760522918e-05,0.00024251484137494117
