step,mean,median,p90,p99,max
0,5.945625130771808e-05,4.0271866964758374e-05,8.038834494072944e-05,0.0004070852155564304,0.00576227530837059
100,0.00020001667540928532,0.00015184099174803123,0.00025050521071534604,0.001040384790394448,0.012135651893913746
200,0.00019472450470102234,0.00014587734767701477,0.00023774254805175588,0.0009720148373162341,0.01217026449739933
300,0.0001986205411656426,0.0001501708320574835,0.00024330848100362346,0.0009949855390004746,0.012566152028739452
400,0.00010795486948162696,8.253459964180365e-05,0.00013598446821561083,0.0006112604372901835,0.005401561502367258
500,0.00010519090138773533,7.80774571467191e-05,0.00013741514703724533,0.0005286357598379222,0.005759745836257935
600,9.765617537433562e-05,7.563556937384419e-05,0.00012074606638634577,0.0004684376574004965,0.005283829756081104
700,9.74527267315141e-05,7.420551628456451e-05,0.00011961258860537782,0.0005618730123387643,0.005609122104942799
800,9.786216476876624e-05,7.397326771751978e-05,0.00012312711623962969,0.00048414347838842504,0.005632731597870588
900,0.00010125611805327546,7.905702295829542e-05,0.00013029664842179045,0.0005761445470852768,0.004890189506113529
1000,0.0001041865352756791,8.075570804066956e-05,0.00013438755559036508,0.0005273082264466176,0.0051881722174584866
1100,0.00010134872446444985,7.706523683737032e-05,0.000127019542560447,0.0005186631577089394,0.006273191887885332
1200,9.69473821815622e-05,7.422562703141011e-05,0.00011920450197067112,0.000481852336088195,0.0060720015317201614
1300,9.987456746988041e-05,7.756440027151257e-05,0.00012549361417768523,0.000520281592616807,0.005195803474634886
1400,9.84506711105837e-05,7.615611320943572e-05,0.00011987431571469642,0.0005396137334173511,0.0049783396534621716
1500,9.987800872376542e-05,7.736072439001873e-05,0.00012431414506863803,0.00048370581498601874,0.005377193912863731
1600,9.707561301094561e-05,7.385923163383268e-05,0.0001208671455970034,0.00047622840938856676,0.005889798980206251
1700,9.40611704649541e-05,7.171446850406937e-05,0.0001113414291467052,0.00046823360607958927,0.005555659532546997
1800,0.0001026954005628308,7.799607919878326e-05,0.00013049498375039548,0.0004974303446942918,0.0059511372819542885
1900,0.0001018200326429662,7.636051668669097e-05,0.00012373954814393073,0.0005637806694721786,0.006237526889890432
2000,0.00010370366450830813,8.072492346400395e-05,0.0001336047862423584,0.0006673968367977056,0.005530102644115686
2100,0.00010089448004586237,7.707623808528297e-05,0.00013045280502410606,0.0005660156108206136,0.005533764138817787
2200,0.00010573999220144157,8.212566172005609e-05,0.0001355882632196881,0.0005228127643931607,0.00542629836127162
2300,0.00010641805691388331,7.962227027746849e-05,0.0001318177892244421,0.0005903100012801545,0.006031408440321684
2400,0.00010448059119738673,8.052865814534016e-05,0.0001318834038102068,0.0005218197300564488,0.005785410292446613
2500,0.00010266009803063168,8.000762318260968e-05,0.00013393651170190424,0.0005362443363992475,0.004519711714237928
2600,0.00010653444891772779,8.101342245936394e-05,0.00013331501395441592,0.0005620130366878562,0.005687119904905558
2700,0.0001049432945267524,8.121629798552021e-05,0.00013517971092369407,0.0006020856555551274,0.00453758193179965
2800,0.00010298857745587904,7.792837641318329e-05,0.00012526236241683364,0.0005527531582629296,0.005784961860626936
2900,0.00010086086129287455,7.726029434707016e-05,0.00012709739530691877,0.0004900414453004468,0.005381853319704533
3000,0.00011056866724398365,8.387420893996023e-05,0.00014127737085800618,0.0006050397787475949,0.006451289635151625
3100,0.00011471028477570502,8.645791604067199e-05,0.0001417212697560899,0.0006527967663714614,0.006350023206323385
3200,9.846023378859822e-05,7.685626405873336e-05,0.00012200698256492615,0.0004957385273883095,0.004921938758343458
3300,0.0001016700385158791,7.785842171870172e-05,0.0001262783262063749,0.000539942484465424,0.004918914753943682
3400,0.0001051239032189447,7.970413571456447e-05,0.00012913352838950232,0.0006358124897815253,0.006172758527100086
3500,0.00010427862236943903,8.102989522740245e-05,0.00013005157961742952,0.0005676549655618141,0.0051691229455173016
3600,0.00010466349299268327,8.065654765232466e-05,0.0001328987709712237,0.0005498823564266786,0.005680448841303587
3700,0.00010278783460039773,7.76613233028911e-05,0.0001274445530725643,0.0005353150365408508,0.006702263839542866
3800,0.00010603743162107548,8.127552428049967e-05,0.00012813366629416123,0.000549045228399334,0.005492581985890865
3900,9.723183749242383e-05,7.567053035018034e-05,0.00011957546666963026,0.0005361358926165844,0.004983422812074423
4000,0.00010489522194794583,8.028892261791043e-05,0.0001279123534914106,0.0005395873304223618,0.00597330741584301
4100,0.00010693373265675226,8.290806727018207e-05,0.00013474673323798925,0.0005580811528488989,0.00579803716391325
4200,0.00010236741457804653,7.838359306333587e-05,0.0001298095448873937,0.000542088437941854,0.005466274917125702
4300,0.00010712299863411902,8.162175436154939e-05,0.00013338802818907425,0.0005500628554727844,0.006292810197919607
4400,0.00010717408812053821,8.185458500520326e-05,0.0001330331651843153,0.0005771820055088015,0.005884894635528326
4500,0.00010982324126018739,8.667294241604395e-05,0.00013990089792059734,0.0005339256487786705,0.005897818598896265
4600,0.00010308028385200682,7.906960672698915e-05,0.00012892995437141508,0.0005266465886961655,0.00586402602493763
4700,0.00011227011035990537,8.66736882016994e-05,0.0001503364837844856,0.000577031832654027,0.004748440347611904
4800,0.00010267244978885108,7.924209057819098e-05,0.00012774889910360798,0.0005190602678339914,0.005544981919229031
4900,0.00010962258187216125,8.594643441028893e-05,0.00014471721078734845,0.0005634985602227949,0.005477156490087509
5000,0.00010571994693719944,8.096263263723813e-05,0.00013050703273620456,0.0005121349327964651,0.005425111390650272
5100,0.00010958776051950281,8.59884821693413e-05,0.000136565366119612,0.0006034627032931878,0.004854858852922916
5200,0.00010378294744433398,7.901618300820701e-05,0.00013053925795247778,0.0005323132849298411,0.006017568986862898
