step,mean,median,p90,p99,max
0,7.748273766975241e-06,6.3315312672784785e-06,1.3882565326639451e-05,2.9215068843768567e-05,6.108482921263203e-05
100,4.6830161299534924e-05,3.431674304010812e-05,8.997154873213731e-05,0.00019180562594556174,0.00035608906182460487
200,4.435960675560783e-05,3.363494761288166e-05,8.604017421021126e-05,0.0001887249236460772,0.0004080053768120706
300,4.390468636015855e-05,3.3528878702782094e-05,8.20288696559146e-05,0.00019207216391805545,0.0004600057436618954
400,2.24704835500538e-05,1.810199137253221e-05,4.043571243528277e-05,8.129658272082444e-05,0.00014267129881773144
500,2.4405203273656995e-05,1.8733279830485117e-05,4.6129964175634086e-05,9.712001083244103e-05,0.00016720217536203563
600,2.500380352365994e-05,1.8799186364049092e-05,4.669789086619858e-05,0.0001092488168069393,0.00025989755522459745
700,2.301118328545166e-05,1.7666166058916133e-05,4.422588972374797e-05,9.166191448457537e-05,0.00016927701653912663
800,2.0356202486939067e-05,1.5044897281768499e-05,3.8159010728122666e-05,8.399005600949718e-05,0.00020080893591511995
900,2.278060966430319e-05,1.761066869221395e-05,4.212256862956565e-05,0.0001034823377267456,0.0001400093169650063
1000,2.415520345725294e-05,1.8899104361480568e-05,4.397024349600542e-05,9.51228219491894e-05,0.00018229156557936221
1100,2.2808845178801107e-05,1.7163678421638906e-05,4.6024697439861484e-05,9.388582438987203e-05,0.0002060556726064533
1200,2.3619029228427735e-05,1.805609917937545e-05,4.6948449380579405e-05,0.00010020345071097825,0.00022075060405768454
1300,2.525983415502253e-05,1.9429586245678365e-05,4.8162641178350896e-05,0.00010856095432245636,0.00019930972484871745
1400,2.2043296612547385e-05,1.6684816728229634e-05,4.3676562199834734e-05,8.4900634101359e-05,0.00018750679737422615
1500,2.407248868660109e-05,1.765582783264108e-05,4.8369580326834694e-05,0.00010458179312990976,0.0002247321099275723
1600,2.1874819137782504e-05,1.7180980648845434e-05,4.090587572136428e-05,8.236731118813607e-05,0.00014183271559886634
1700,2.2300732630193515e-05,1.70118819369236e-05,4.330532101448625e-05,9.289710869779808e-05,0.0001517779310233891
1800,2.4196557816935638e-05,1.8489363355911337e-05,4.649617585528176e-05,0.00010322799244022457,0.00017613495583646
1900,2.320861515566922e-05,1.8024815290118568e-05,4.304844514990691e-05,9.687075071269642e-05,0.0001551278110127896
2000,2.3514993197843686e-05,1.878940202004742e-05,4.2300927816540934e-05,9.091652027564111e-05,0.00016545128892175853
2100,2.376028656111576e-05,1.750355659169145e-05,4.5716165914200246e-05,0.00010306067160854581,0.00024414464132860303
2200,2.5437607456625854e-05,1.8765934328257572e-05,4.903567059955094e-05,9.942769356712224e-05,0.00018195039592683315
2300,2.3933916355340606e-05,1.858288760558935e-05,4.56885954918107e-05,0.00010201326294918543,0.0002094164228765294
2400,2.4176200809173614e-05,1.856505605246639e-05,4.723049278254621e-05,9.83124962658618e-05,0.00016994120960589498
2500,2.5327461332531292e-05,1.9730215171875898e-05,4.7799936510273255e-05,0.00010452777169120915,0.00016123210662044585
2600,2.59409702483282e-05,1.965052342711715e-05,4.997289761377033e-05,0.00011089937615906753,0.00023044508998282254
2700,2.6429674470307418e-05,2.0186193978588562e-05,5.103456351207569e-05,0.0001038878199324241,0.00016454285650979728
2800,2.235758770347778e-05,1.7398877389496192e-05,4.222720963298343e-05,9.02598399989074e-05,0.0001689863856881857
2900,2.36116646245169e-05,1.800162954168627e-05,4.616646037902683e-05,9.31386857700998e-05,0.0002558182168286294
3000,2.432733193710338e-05,1.8885370081989095e-05,4.778562288265675e-05,9.98429419269085e-05,0.00018753926269710064
3100,2.8001832053600344e-05,2.055323147942545e-05,5.3885769375483505e-05,0.00012250278377905476,0.00028686242876574397
3200,2.2503627275278454e-05,1.6656663319736253e-05,4.517156594374683e-05,9.296159951190917e-05,0.0001717356644803658
3300,2.3411252058228422e-05,1.8212828763353173e-05,4.4434182200348005e-05,9.198995721817474e-05,0.00018126159557141364
3400,2.318711309534649e-05,1.8236608411825728e-05,4.392841401568148e-05,9.515002966509176e-05,0.00014533731155097485
3500,2.556011890193182e-05,1.9421348952164408e-05,4.806304241355974e-05,0.00010339305190427674,0.00022087055549491197
3600,2.3774294101132553e-05,1.788679674064042e-05,4.660833110392559e-05,9.523435219307421e-05,0.00021790078608319163
3700,2.4391462029324123e-05,1.8421683307678904e-05,4.73006657557562e-05,9.800972438824817e-05,0.00017208862118422985
3800,2.4604729702052248e-05,1.919394708238542e-05,4.700043427874334e-05,9.607469037291559e-05,0.00016627798322588205
3900,2.2437684844841703e-05,1.6876228073670063e-05,4.430283297551796e-05,8.775689966569183e-05,0.00016097340267151594
4000,2.3693825452753003e-05,1.8308236576558556e-05,4.526120210357476e-05,9.556013574183441e-05,0.00019417665316723287
4100,2.4372012869834846e-05,1.8878825358115137e-05,4.549417644739151e-05,9.750325953064019e-05,0.00018396571977064013
4200,2.3294803399258918e-05,1.8191788512922358e-05,4.3529656977625564e-05,9.380599985888693e-05,0.00019070466805715114
4300,2.2806970405448673e-05,1.815346968214726e-05,4.329297735239379e-05,8.507922138960556e-05,0.0001429314143024385
4400,2.6463993245938256e-05,2.02826558961533e-05,5.3671308705816045e-05,0.00010378123406553638,0.00019697264360729605
4500,2.7268148719323498e-05,2.0972713173250668e-05,5.2418956329347566e-05,9.962794210878194e-05,0.0001677438704064116
4600,2.318888806104472e-05,1.7711957298160996e-05,4.435546179593075e-05,9.601198617019635e-05,0.0002147769700968638
4700,2.6802861371625193e-05,2.0399050299602095e-05,4.9666568884276785e-05,0.00010236934467684454,0.00019744221935980022
4800,2.3660193352473664e-05,1.81576451723231e-05,4.537161112239119e-05,9.3319927691482e-05,0.00016532967856619507
4900,2.7578831007346594e-05,2.020259307755623e-05,5.495879486261401e-05,0.0001242875288880895,0.0002001085231313482
5000,2.4853608950690743e-05,1.890443036245415e-05,4.676061507780105e-05,0.00010406499968667028,0.00022242101840674877
5100,2.7754581373987514e-05,2.2188066395756323e-05,4.9874575779540464e-05,0.00010614357815938987,0.00019672942289616913
5200,2.836313163610628e-05,1.995443835767219e-05,5.553303526539821e-05,0.0001462812157114967,0.00036861555417999625
