step,mean,median,p90,p99,max
0,1.2526817769119094e-05,7.663730229978682e-06,2.9428062589431647e-05,5.909537303523389e-05,0.00011056578659918159
100,4.854182166523303e-05,3.983386886829976e-05,8.514575893059373e-05,0.00018823420105036303,0.0002519377158023417
200,4.152631000360023e-05,3.543005550454836e-05,7.393179475911893e-05,0.0001524293234979265,0.00019071786664426327
300,4.7514980403308626e-05,3.8100119127193466e-05,8.54678000905551e-05,0.00019522672519087792,0.00024370824394281954
400,2.3191770014006708e-05,1.928440815390786e-05,4.097791315871291e-05,7.849573739804314e-05,0.00010810828098328784
500,2.6969487055034896e-05,2.115197912644362e-05,5.243241866992321e-05,0.00012176857744634605,0.00019647041335701942
600,2.4443374046865885e-05,1.948426324815955e-05,4.506589175434783e-05,0.00010228721985185974,0.0001458640763303265
700,2.3545745278598573e-05,1.9462597265373915e-05,4.258353874320164e-05,9.110550163313739e-05,0.0001282701559830457
800,2.2386847512529634e-05,1.830036399042001e-05,4.013171019323636e-05,8.145988140313389e-05,0.00016288096958305687
900,2.2801341916281865e-05,1.9200469068891834e-05,3.976652442361228e-05,7.77525645389686e-05,0.00015056728443596512
1000,2.545863564863891e-05,2.0940692593285348e-05,4.4721087760990486e-05,9.486890485277398e-05,0.00011729051766451448
1100,2.3592574425761776e-05,1.8738445760391187e-05,4.488174272410106e-05,9.897326344798777e-05,0.00012682608212344348
1200,2.251877668043737e-05,1.8720003936323337e-05,4.1771430915105157e-05,8.01191581558665e-05,0.00010726248729042709
1300,2.3224740151610896e-05,1.9582904315029737e-05,4.3071438994957134e-05,9.246474983228833e-05,0.00013181303802412003
1400,2.26715806203513e-05,1.830918699852191e-05,4.181368785793893e-05,9.193004552798806e-05,0.0001171153926406987
1500,2.4939717677569767e-05,1.9502316717989743e-05,4.7347062718472444e-05,9.842161380220198e-05,0.00014292860578279942
1600,2.278101429301468e-05,1.8016139620158356e-05,4.070921386301052e-05,8.435401941824235e-05,0.00017903167463373393
1700,2.3917760325810533e-05,1.8444096895109396e-05,4.540692862065043e-05,9.928911094903006e-05,0.00012331578182056546
1800,2.61738116348807e-05,2.0800787751795724e-05,4.872248064202722e-05,0.0001053910611517494,0.00015378757962025702
1900,2.3370311409262206e-05,1.880368472484406e-05,4.295463986636605e-05,9.672643027442943e-05,0.0001519521902082488
2000,2.515430225561285e-05,1.936160242621554e-05,4.844625073019415e-05,9.968431404558922e-05,0.00017429346917197108
2100,2.392111814662558e-05,1.9153520952386316e-05,4.37507733295206e-05,9.321663928858456e-05,0.00011700001050485298
2200,2.5247181708566912e-05,2.1329239643819164e-05,4.494770837482065e-05,9.068835424841364e-05,0.0001848763640737161
2300,2.5203362218308355e-05,2.1395739167928696e-05,4.506151162786409e-05,9.362983946630252e-05,0.00011022934631910175
2400,2.511890784655841e-05,2.0304963072703686e-05,4.605282811098732e-05,9.302229846070974e-05,0.0001406660012435168
2500,2.5240723361313095e-05,2.1316182937880512e-05,4.5542077714344487e-05,8.874309423845252e-05,0.00011104105942649767
2600,2.5458515073850663e-05,2.1302903405739926e-05,4.5500082705984823e-05,9.766640541783985e-05,0.0001495533942943439
2700,2.4819137077461812e-05,2.091436090267962e-05,4.38961033069063e-05,8.941449486883323e-05,0.00015144051576498896
2800,2.34726828133144e-05,1.8040311260847375e-05,4.3428572098491713e-05,9.584960134816355e-05,0.00014731577539350837
2900,2.3637992742869024e-05,1.958308621397009e-05,4.162640470894985e-05,8.779439122008625e-05,0.00015695346519351006
3000,2.47877547227152e-05,2.000549193326151e-05,4.481114956433885e-05,9.356014088552908e-05,0.0001344758493360132
3100,2.8841305535313006e-05,2.3668612811889034e-05,5.284025610308163e-05,0.00010657376333256233,0.00016580325609538704
3200,2.244224152647689e-05,1.806352611311013e-05,3.999203909188509e-05,8.1055662303697e-05,0.00012911955127492547
3300,2.550662847130728e-05,2.0439540094230324e-05,4.831668411497958e-05,9.649356798036013e-05,0.00015906390035524964
3400,2.5828078574921926e-05,2.057972324109869e-05,4.726207225758117e-05,0.00010344394759158601,0.00015225802781060338
3500,2.7829570240659302e-05,2.1350142560550012e-05,5.258603778202087e-05,0.00012299857698962993,0.00017221234156750143
3600,2.6536548795062587e-05,2.120451972587034e-05,4.728388739749789e-05,9.854788404481935e-05,0.00021957313583698124
3700,2.4107778863477085e-05,1.9191471437807195e-05,4.397118937049527e-05,9.951890533557138e-05,0.00017443354590795934
3800,2.704333265286201e-05,2.1400565856311005e-05,4.926776819047518e-05,0.00010384981324023096,0.00018625996017362922
3900,2.1731348456098332e-05,1.7450563063903246e-05,3.867018313030712e-05,8.61695076309841e-05,0.00010667348396964371
4000,2.4221541671412945e-05,2.0235072952345945e-05,4.297890518500935e-05,9.039882606884917e-05,0.00011348607222316787
4100,2.6755551403618532e-05,2.1279054635670036e-05,4.770080522575881e-05,0.0001023512697429392,0.00015340081881731749
4200,2.5449651626858432e-05,2.0107599993934855e-05,4.815067040908616e-05,0.00011075659458583659,0.000222401024075225
4300,2.515311428424078e-05,2.056579432974104e-05,4.4199827243573964e-05,9.480986809649026e-05,0.00016632846381980926
4400,2.6677697743338058e-05,1.962367423402611e-05,5.140670691616833e-05,0.00011951835331274185,0.00016176796634681523
4500,2.723083144751115e-05,2.2790467482991517e-05,4.9898815632332116e-05,9.224536952387966e-05,0.00014207122148945928
4600,2.554569644099201e-05,2.0570890228555072e-05,4.896669270237908e-05,9.664159806561642e-05,0.00013304018648341298
4700,2.6161736507062422e-05,2.2343407181324437e-05,4.661711318476591e-05,9.57045904215191e-05,0.00013032050628680736
4800,2.754001141954835e-05,2.017622500716243e-05,5.562996375374496e-05,0.0001165474135632393,0.00017582667351234704
4900,2.864682996506218e-05,2.3536245862487704e-05,5.292533569445368e-05,0.00011481569345050942,0.00016685464652255177
5000,2.6102871349361783e-05,2.226203832833562e-05,4.5960568968439475e-05,9.444498573429843e-05,0.00012529341620393097
5100,3.030312214618342e-05,2.4340261916222516e-05,5.4639720474369824e-05,0.0001108755917812228,0.00016319032874889672
5200,2.7693333229526574e-05,2.076326472888468e-05,5.2610394050134346e-05,0.00012164132531324864,0.00022696245287079364
