step,channel_54,channel_117,channel_60,channel_75,channel_110,channel_76,channel_58,channel_107,channel_56,channel_66,channel_57,channel_72,channel_126,channel_97,channel_119,channel_41,channel_19,channel_125,channel_8,channel_53,channel_77,channel_23,channel_93,channel_16,channel_49,channel_106,channel_116,channel_70,channel_71,channel_67,channel_29,channel_121,channel_11,channel_24,channel_61,channel_69,channel_113,channel_120,channel_114,channel_35,channel_52,channel_15,channel_104,channel_48,channel_103,channel_68,channel_38,channel_40,channel_102,channel_95
0,0.0002010017924476415,0.00010147925786441192,0.0003618529299274087,0.0001784760970622301,0.00010188131273025647,7.116253254935145e-05,0.00016973132733255625,0.00015366150182671845,0.0002393948961980641,0.00012176551535958424,7.146160351112485e-05,7.053843000903726e-05,0.00018315977649763227,5.835440970258787e-05,0.00014060120156500489,0.00013307412154972553,0.0003438750864006579,0.00014495258801616728,0.00025568585260771215,9.004171442938969e-05,0.00038149417378008366,8.393252937821671e-05,7.959473441587761e-05,0.0003227331326343119,0.00017162888252642006,0.00012941801105625927,0.00028231239411979914,0.00033806561259552836,0.00020618585404008627,0.00015932686801534146,0.00021231884602457285,0.000281708751572296,0.00012133908603573218,0.00014377746265381575,0.00014719172031618655,7.626719889231026e-05,0.00015114070265553892,0.00011406153498683125,0.00014338870823848993,9.362740820506588e-05,0.0002476442023180425,0.00010003829083871096,0.0001351493556285277,0.0003200778446625918,0.0001970360171981156,9.5184805104509e-05,0.00027723360108211637,0.0001396196021232754,0.00011126281606266275,0.00012822847929783165
100,0.0002090604102704674,0.00039964524330571294,0.00020137929823249578,0.00031701711122877896,0.0006415282259695232,0.00042419799137860537,0.0002556010731495917,0.0005932732601650059,0.0005740280612371862,0.00029086548602208495,0.0005528387264348567,0.0004455052549019456,0.00012210234126541764,0.0005364311509765685,0.0005336173926480114,0.00018904238822869956,0.00043470095261000097,0.00013925759412813932,0.00036091869696974754,0.0002776513574644923,0.0005122676957398653,0.0003315434150863439,0.00029830061248503625,0.00020031155145261437,0.0004922497901134193,0.00036085309693589807,0.00022287943284027278,0.00030322521342895925,0.00011505619477247819,0.00047219530097208917,0.00023359742772299796,0.00021659689082298428,0.00017566404130775481,0.00046292657498270273,0.0001354633568553254,0.00045745415263809264,0.00031915344879962504,0.00012884380703326315,0.00029037101194262505,0.00030099411378614604,0.0001853194262366742,0.00021327669674064964,0.00032026474946178496,0.00027585370116867125,0.00022727350005879998,0.000166094207088463,0.0002443338744342327,0.00039727124385535717,0.00019365016487427056,0.0003932291583623737
200,0.000681989942677319,0.00017601186118554324,0.0006588030373677611,0.000550059019587934,0.00014756420569028705,0.00012011433864245191,0.000600468716584146,0.0003140318440273404,0.00021997533622197807,0.0005647551151923835,0.00023029868316370994,0.0005492276977747679,0.00025910366093739867,0.00015897316916380078,0.0001564064295962453,0.0005335792666301131,0.00036915019154548645,0.0005310926935635507,0.00025409323279745877,0.0003928488295059651,0.00011083544814027846,0.00032326095970347524,0.00041072675958275795,0.0004976672353222966,0.0004376817378215492,0.0004910848801955581,0.00048532639630138874,0.0004829484096262604,0.00032875940087251365,0.0001386111689498648,0.0003573787398636341,0.0004683503939304501,0.000463226722786203,0.00029067305149510503,0.00045876638614572585,0.00016959405911620706,0.00045624873018823564,0.00015571873518638313,0.00030442088609561324,0.00044206393067725003,0.00036516805994324386,0.0002405417908448726,0.0004300758882891387,0.0003228421846870333,0.00041669426718726754,0.00037294509820640087,0.00015716516645625234,0.00023005552066024393,0.00041769948438741267,0.00024655155721120536
300,0.0003713613550644368,0.0006783340941183269,0.0001691916404524818,0.0006517004803754389,0.0002442961558699608,0.0006030655349604785,0.00022127589909359813,0.00012924548354931176,0.0003261627280153334,0.00015377314412035048,0.0002822535461746156,0.0001944401883520186,0.0005379705689847469,0.0005331866559572518,0.00031150152790360153,0.0003520974423736334,0.0005330019630491734,0.00017994295922107995,0.0005242658662609756,0.000516149157192558,0.00010584529081825167,0.00051205261843279,0.0005021290271542966,0.00022452962002716959,0.0004137532669119537,0.00027013514772988856,0.0002741078205872327,0.0001982874673558399,0.0004739004943985492,0.00040795907261781394,0.00046875220141373575,0.0002451936015859246,0.0003933531406801194,0.00014411263691727072,0.00032328773522749543,0.0002342226216569543,0.00026972161140292883,0.00044280305155552924,0.0003031094674952328,0.0004337631689850241,0.0004405306826811284,0.0002250820107292384,0.00028872472466900945,0.0004290241049602628,0.0003900167648680508,0.00042722714715637267,0.00029723436455242336,0.00042352842865511775,0.00020459058578126132,0.0003270146553404629
400,0.00016819768643472344,0.00013766360643785447,0.00015353299386333674,0.00016603896801825613,9.69185566646047e-05,0.0001364713825751096,8.79971485119313e-05,0.00013016136654186994,8.909015741664916e-05,6.594295700779185e-05,0.0001837115705711767,0.00010569385631242767,8.619036816526204e-05,6.131004192866385e-05,6.745084829162806e-05,0.00019985277322120965,0.0001432848075637594,0.0001197416422655806,9.202535875374451e-05,0.00016733667871449143,7.37613154342398e-05,0.00018117029685527086,0.00012341862020548433,9.091218817047775e-05,0.0002195562410634011,0.00020423548994585872,0.00011644043115666136,0.00011009690933860838,5.692993363481946e-05,0.00013584355474449694,8.383091335417703e-05,0.0001323508331552148,0.00017233716789633036,0.00019469780090730637,0.00015879140119068325,9.888516797218472e-05,0.00018635907326824963,7.555193587904796e-05,0.00010253449727315456,0.00014762995124328882,0.00015310969320125878,7.265247404575348e-05,0.00011270776303717867,0.00021354177442844957,0.00016127190610859543,9.890986984828487e-05,0.00011931616609217599,0.00010599809320410714,7.700044807279482e-05,0.00012029420031467453
500,8.498127135680988e-05,0.0001345395139651373,0.00023653279640711844,0.00015354645438492298,0.0001924178359331563,0.00022717550746165216,8.993857773020864e-05,0.0001402950583724305,0.00011449624435044825,8.220835297834128e-05,9.861961007118225e-05,0.00012381431588437408,8.96248166100122e-05,0.00020620932627934963,0.00022480369079858065,0.00012527663784567267,0.00015594631258863956,0.00020795559976249933,0.00019023605273105204,0.00016342874732799828,0.00024684189702384174,0.00020087897428311408,0.00024321817909367383,0.00012910818622913212,0.00010345901682740077,0.00011486411676742136,6.892383680678904e-05,0.00010606773139443249,0.00015216496831271797,7.963235839270055e-05,0.0002306316455360502,0.00018255352915730327,0.0002495707885827869,0.0002589538926258683,0.00012184417573735118,0.00021194751025177538,0.0002183276228606701,0.00019319745479151607,8.054341014940292e-05,0.000144437508424744,0.00025771246873773634,7.147102587623522e-05,0.00018176571757066995,0.00012593885185196996,0.00014881131937727332,9.197863982990384e-05,0.0002332516451133415,0.00011871948663610965,0.00020954757928848267,0.0001234587252838537
600,0.00019538796914275736,0.00018660193018149585,0.00016175881319213659,5.802985106129199e-05,6.233933527255431e-05,0.00014406125410459936,0.00011153962987009436,0.00018508276843931526,6.94316768203862e-05,0.00015036924742162228,0.00016994599718600512,0.0001317226851824671,9.415419481229037e-05,0.00017295699217356741,0.00011212599201826379,9.730359306558967e-05,0.00016963893722277135,7.72060448070988e-05,9.347949526272714e-05,0.00013581891835201532,9.837918332777917e-05,0.00015451284707523882,9.484688052907586e-05,0.00021035228564869612,0.00018518550496082753,0.00010703889711294323,6.190862040966749e-05,0.0001814738061511889,0.00018233117589261383,0.0001423842622898519,0.00021547840151470155,0.00011133324733236805,0.00014815543545410037,0.00026717656874097884,0.00014969035692047328,6.065269553801045e-05,9.290018351748586e-05,0.0002290636912221089,7.071328582242131e-05,0.0001642570277908817,0.00017418191418983042,0.00012190216511953622,0.0002896228397730738,0.00012480375880841166,0.00031065772054716945,7.906818063929677e-05,0.00010765509796328843,0.00013799684529658407,0.00015042581071611494,5.421078822109848e-05
700,0.0002152170054614544,0.0001001244891085662,7.804296910762787e-05,0.00014775653835386038,8.441611134912819e-05,0.00013179615780245513,9.373594366479665e-05,6.320053216768429e-05,0.00019422279729042202,0.00018101348541676998,0.0002573828969616443,0.00020113622304052114,0.00015142020129133016,8.62952510942705e-05,0.00011204696784261614,0.00016765740292612463,0.00012177933240309358,0.00023485507699660957,0.00015803193673491478,0.0001342684554401785,0.00013817459694109857,0.0002096255775541067,0.00010998033394571394,0.00016998047067318112,0.00014739276957698166,0.00013684245641343296,7.861090853111818e-05,8.190397056750953e-05,9.869439236354083e-05,0.0001810494577512145,0.000139606258017011,0.00017809974087867886,0.00017010756710078567,9.469351061852649e-05,8.782179793342948e-05,7.682136492803693e-05,9.366740414407104e-05,0.00010563209798419848,0.00010796813148772344,0.00014731657574884593,0.0001248982734978199,8.768547559157014e-05,0.0003466234484221786,9.555623546475545e-05,0.0002155269030481577,0.00019372721726540476,9.965072968043387e-05,9.257093915948644e-05,9.956921712728217e-05,6.760751421097666e-05
800,0.00012860131391789764,0.00029040322988294065,0.0003041156742256135,7.649943290743977e-05,0.00020608218619599938,0.00018273327441420406,0.00015246417024172843,0.0002487052115611732,0.00022332310618367046,0.00016087491530925035,0.00019053851428907365,6.499179289676249e-05,0.00018295353220310062,0.0002081249695038423,0.00018623226787894964,0.00010986103734467179,0.00014152360381558537,7.305873441509902e-05,8.921034168452024e-05,0.00025652028853073716,0.00023469568986911327,0.00013545318506658077,0.00010622294939821586,0.00025513506261631846,0.00016140268417075276,0.0002095647359965369,0.00033034864463843405,8.796006295597181e-05,0.0001850062981247902,0.00014346920943353325,8.718206663616002e-05,0.00016945941024459898,0.00010755709081422538,0.00013955013127997518,0.00014714249118696898,0.0001244635641342029,9.548584057483822e-05,5.1762108341790736e-05,7.19302988727577e-05,0.00019303360022604465,0.00010309719073120505,0.00013949266576673836,0.00032250775257125497,9.728696022648364e-05,0.0001502339873695746,0.00011504420399433002,0.00016929175762925297,8.504473225912079e-05,0.00012057540152454749,0.00030434137443080544
900,0.0001131151948357001,7.626399747096002e-05,0.00010972948803100735,0.00010802679025800899,0.00010493017907720059,0.00019127619452774525,0.0001116141866077669,0.00011602750601014122,6.850015051895753e-05,9.961394243873656e-05,0.00014743363135494292,0.00011305632506264374,0.00013398262672126293,5.299424447002821e-05,0.00010905957606155425,0.0001360732567263767,0.00017042098625097424,9.792826313059777e-05,8.9313427451998e-05,0.00016744178719818592,0.0001919958449434489,0.00017225071496795863,7.258781988639385e-05,0.00014751561684533954,0.00019885567598976195,0.0001358404551865533,0.00013606548600364476,0.00019603547116275877,0.00015659542987123132,0.00026226890622638166,0.0001454112643841654,0.00013708436745218933,0.00019998749485239387,0.00013753621897194535,0.00012497171701397747,0.00014363470836542547,9.601145575288683e-05,0.00017968087922781706,0.00016428988601546735,0.00022795020777266473,0.00019497550965752453,0.00011163554881932214,0.00010460455087013543,0.00020994611259084195,0.00013111799489706755,0.0002071533672278747,0.0001620902621652931,0.0002653449773788452,8.614037506049499e-05,0.00015262849046848714
