step,channel_62,channel_570,channel_208,channel_56,channel_494,channel_262,channel_173,channel_53,channel_591,channel_459,channel_386,channel_483,channel_844,channel_285,channel_757,channel_646,channel_709,channel_648,channel_450,channel_728,channel_144,channel_263,channel_694,channel_70,channel_559,channel_624,channel_801,channel_427,channel_31,channel_58,channel_42,channel_858,channel_280,channel_363,channel_629,channel_738,channel_647,channel_337,channel_276,channel_777,channel_798,channel_123,channel_170,channel_662,channel_712,channel_80,channel_108,channel_643,channel_736,channel_257
0,0.009140897542238235,0.0008599155116826296,0.0013335306430235505,0.0005176839185878634,0.00034840343869291246,0.0003951523976866156,0.0006452752277255058,0.0006579473265446723,0.0005927964812144637,0.00022429495584219694,0.00041937996866181493,0.0006992217386141419,0.0005288990214467049,0.00023531552869826555,0.0002819204528350383,0.0004330178489908576,0.00018402542627882212,0.0003576275776140392,0.0002558854757808149,0.00010130634473171085,0.00027931699878536165,0.00018242521036881953,0.00022391950187738985,0.00011549682676559314,0.00013324162864591926,0.0002939568366855383,0.00017826579278334975,0.00012035340478178114,0.00012033033272018656,0.00019141865777783096,0.0001192703639389947,0.00014578386617358774,0.00015135662397369742,0.00010092030424857512,0.00021359928359743208,0.00011392413580324501,5.6234366638818756e-05,0.0001564316189615056,0.00011882663238793612,9.812058851821348e-05,8.45827889861539e-05,6.1319864471443e-05,7.29355015209876e-05,0.00016883241187315434,8.879220695234835e-05,5.5311502364929765e-05,0.00010883843788178638,7.974122127052397e-05,0.0001729575451463461,0.0001150174139183946
100,0.011386691592633724,0.0025191353633999825,0.0023388543631881475,0.0014304136857390404,0.001205615932121873,0.001146337715908885,0.0010034197475761175,0.0009323021513409913,0.000957865035161376,0.0007871745619922876,0.0006815035012550652,0.0005928002647124231,0.0006937585421837866,0.0006930465460754931,0.0006422377773560584,0.0005402752431109548,0.0005070707411505282,0.0005137234111316502,0.0004141989047639072,0.0005040167015977204,0.00045061230775900185,0.00044515792978927493,0.0004339361912570894,0.00042004467104561627,0.00041174981743097305,0.0003978560562245548,0.00034731815685518086,0.00029513120534829795,0.00036200505564920604,0.00035596618545241654,0.0003274960326962173,0.0003261418314650655,0.000276869599474594,0.00027592864353209734,0.0003180073108524084,0.00031222787220031023,0.0003080192836932838,0.00029612600337713957,0.0002985438914038241,0.0002979201963171363,0.0002968033659271896,0.0002505982993170619,0.00028194673359394073,0.00028068741085007787,0.00028013921109959483,0.00025582799571566284,0.0002759234339464456,0.00020849860447924584,0.00026108004385605454,0.00026470975717529655
200,0.011883213184773922,0.0021793122868984938,0.0020313486456871033,0.0011767199030146003,0.0010508408304303885,0.0009478256688453257,0.0008582698064856231,0.000995730864815414,0.0008959987899288535,0.0006183945224620402,0.0007601307588629425,0.0006135737057775259,0.0006943049957044423,0.0005519700353033841,0.0005313594010658562,0.0003495716955512762,0.0005283770151436329,0.0004988477448932827,0.0005054060602560639,0.00036830909084528685,0.000441427284386009,0.00035664779716171324,0.00031867134384810925,0.00042961130384355783,0.00035827053943648934,0.0003291413886472583,0.0003667030541691929,0.00036654184805229306,0.00032421122887171805,0.00032993886270560324,0.0003214211610611528,0.0002590669319033623,0.0003211573348380625,0.00031949070398695767,0.00022102879302110523,0.00022801531304139644,0.00022369096404872835,0.0002992750087287277,0.00022580137010663748,0.0002784699317999184,0.000282558670733124,0.0002875629288610071,0.00023927037545945495,0.00027799737290479243,0.0002547439653426409,0.00028001354075968266,0.0002704276121221483,0.00026745046488940716,0.00024093208776321262,0.00024468477931804955
300,0.009598659351468086,0.0021590781398117542,0.0021334902849048376,0.001330600120127201,0.0009488413925282657,0.0009636097238399088,0.0008366784895770252,0.0008248736849054694,0.0009093281696550548,0.0006676163175143301,0.0006259360234253109,0.0005211293464526534,0.000620028527919203,0.0005841392558068037,0.000547996605746448,0.0005180868320167065,0.0005261501646600664,0.0004509383870754391,0.00041798982420004904,0.0004185947182122618,0.0003989339747931808,0.0003516939759720117,0.00039073379593901336,0.0003809793561231345,0.00036588782677426934,0.000317875063046813,0.00028600930818356574,0.00031363125890493393,0.0002800730289891362,0.00032304503838531673,0.0002724707592278719,0.00023783213691785932,0.000263406487647444,0.00030879146652296185,0.0002079938567476347,0.0002809759753290564,0.0002227721706731245,0.0002808783610817045,0.0002627165522426367,0.00029395162709988654,0.0002670151006896049,0.0002640287857502699,0.00023752616834826767,0.00027409050380811095,0.00026977600646205246,0.0002600883599370718,0.00025158506468869746,0.0002639597514644265,0.0002671189431566745,0.00023485197743866593
400,0.004853363148868084,0.0010696526151150465,0.0011685843346640468,0.0006141367484815419,0.00047045107930898666,0.0004886557580903172,0.0004962360253557563,0.0005053682834841311,0.0003713495098054409,0.0003229131398256868,0.00036577769787982106,0.0003333037602715194,0.0003219812933821231,0.00032585355802439153,0.0002531332429498434,0.00021423061843961477,0.0002845581038855016,0.00024417723761871457,0.00018128319061361253,0.00022468761017080396,0.00021391859627328813,0.0002137831470463425,0.00017753981228452176,0.0001731498196022585,0.00020801347272936255,0.0001481544750276953,0.00015552666445728391,0.0001602034317329526,0.00017189024947583675,0.00019676800002343953,0.00014692866534460336,0.00013104453682899475,0.00016711399075575173,0.00015054346295073628,0.00010872167331399396,0.00013994891196489334,0.00014430677401833236,0.00015354000788647681,0.0001398082822561264,0.00014604385069105774,0.00017257283616345376,0.0001560085656819865,0.00010408044181531295,0.00014968024333938956,0.00013475607556756586,0.0001311787636950612,0.0001258292468264699,0.00013095841859467328,0.00014780378842260689,0.00013923297228757292
500,0.005251787602901459,0.001377983600832522,0.0013681970303878188,0.0007215380319394171,0.0006436187541112304,0.0006004280294291675,0.0005104892770759761,0.0004801408213097602,0.0004359512822702527,0.0003877044655382633,0.00036807425203733146,0.00032766201184131205,0.00031459599267691374,0.00041541384416632354,0.00035784277133643627,0.00019798653374891728,0.000312616495648399,0.00024838923127390444,0.0002243017079308629,0.00020983237482141703,0.00024777225917205215,0.0001824357605073601,0.0001799998717615381,0.00022223082487471402,0.00018369487952440977,0.00021694684983231127,0.00017762520292308182,0.0001261150900973007,0.0001965073315659538,0.0001788832014426589,0.0001443310611648485,0.0001248895569005981,0.00013351098459679633,0.00016886607045307755,0.00010933477460639551,0.0001321430754614994,0.00013405829668045044,0.00012661756773013622,0.00012193969450891018,0.00015466382319573313,0.00014052075857762247,0.00013091196888126433,0.0001278921408811584,0.00011087836173828691,0.00011718723544618115,0.00014702857879456133,0.0001649296609684825,0.00010716416727518663,0.00012237101327627897,0.0001262525620404631
600,0.005503248888999224,0.0011363549856469035,0.0013590166345238686,0.0006921283784322441,0.0006160902557894588,0.0004945980617776513,0.0004964559921063483,0.0004883358487859368,0.00046711269533261657,0.00035327370278537273,0.00038748368388041854,0.00027110439259558916,0.0003617354668676853,0.000305133406072855,0.0003138036117888987,0.0002328762784600258,0.00030657806200906634,0.00029384350636973977,0.00018696179904509336,0.00015749604790471494,0.00018795528740156442,0.0001490883732913062,0.00018002816068474203,0.00021138018928468227,0.0001550093584228307,0.0001820204488467425,0.00016695175145287067,0.00016055918240454048,0.00015432554937433451,0.00018261827062815428,0.00017030104936566204,0.00015435794193763286,0.00013502879301086068,0.00017036133795045316,0.00014553619257640094,0.00013612770999316126,0.00014208973152562976,0.00012169170076958835,0.00016748013149481267,0.00018879107665270567,0.00014206836931407452,0.00014692451804876328,0.00011421793897170573,0.00022309922496788204,0.00010657544044079259,0.0001243937440449372,0.00015781701949890703,0.00014159147394821048,0.00012604169023688883,0.00014901399845257401
700,0.005599183961749077,0.0011091771302744746,0.0016478052129969,0.0006731944740749896,0.0007594418711960316,0.0004962444654665887,0.00044493956374935806,0.0007083648233674467,0.00046571658458560705,0.0004140711098443717,0.0004245312884449959,0.0003083180636167526,0.00035192916402593255,0.0003835588868241757,0.00031967475661076605,0.00026660592993721366,0.00031501404009759426,0.00022378134599421173,0.0002426660794299096,0.00025925590307451785,0.00022967823315411806,0.00017450579616706818,0.0001525003171991557,0.0001888857368612662,0.0001553524489281699,0.00016060164489317685,0.0001651519414735958,0.00015693367458879948,0.0001696933468338102,0.00018714477482717484,0.00015755457570776343,0.0001678316039033234,0.00014220966841094196,0.00017590650531928986,0.00012472322850953788,0.00014453200856223702,0.00010990112059516832,0.00015969802916515619,0.0001863936777226627,0.00015028960478957742,0.00011896245268872008,0.00010906364332186058,0.00010414033749839291,0.00017157269758172333,0.00014040946552995592,0.00012577742745634168,0.00014957577513996512,0.00013947121624369174,0.0001250622735824436,0.00016786373453214765
800,0.005939016584306955,0.0013359127333387733,0.0013050773413851857,0.0007402517949230969,0.0005473903729580343,0.0005835960037074983,0.00046001130249351263,0.0005886980798095465,0.0005029083113186061,0.00041896523907780647,0.00043187564006075263,0.0003120117471553385,0.00034017840516753495,0.000393824593629688,0.00029709457885473967,0.00027842679992318153,0.00030248830444179475,0.0002591442025732249,0.00019904154760297388,0.0002145500184269622,0.00023932222393341362,0.00016885912918951362,0.00017027811554726213,0.00020693019905593246,0.0001509471476310864,0.00020012471941299736,0.00017636569100432098,0.00013982501695863903,0.00015415032976306975,0.00021656816534232348,0.0001900023635243997,0.00013161712558940053,0.00014193053357303143,0.00016811329987831414,0.00014399230713024735,0.00012212214642204344,0.00014155471581034362,0.00014033752086106688,0.00016069403500296175,0.00012530951062217355,0.00015779372188262641,0.00014498175005428493,0.00010085810208693147,0.00015598181926179677,0.00011920627002837136,0.00013599572412203997,0.00017983553698286414,0.00012716677156277,0.0001277510164072737,0.000140351228765212
900,0.0054107606410980225,0.0012240210780873895,0.001101348432712257,0.000608519883826375,0.0005453191697597504,0.0005517667159438133,0.0005035998183302581,0.0004730344517156482,0.0004028774856124073,0.00038161565316841006,0.00039753373130224645,0.00030436887755058706,0.00028906401712447405,0.0003211964503861964,0.00023184572637546808,0.00021366303553804755,0.0002931731869466603,0.00024300803488586098,0.00019944334053434432,0.00016736818361096084,0.00019781333685386926,0.00018576160073280334,0.00018013452063314617,0.00022069049009587616,0.0001720227737678215,0.00020362352370284498,0.00014576443936675787,0.00015191786224022508,0.00016627546574454755,0.0001644918811507523,0.00016922620125114918,0.00014150141214486212,0.00014606412150897086,0.00015136935689952224,0.00012442024308256805,0.00012701617379207164,0.00016015046276152134,0.00011770167475333437,0.00013602952822111547,0.0001304140459978953,0.00014323790674097836,0.00015915841504465789,0.00011291429109405726,0.00015480158617720008,0.0001251598005183041,0.00012774117931257933,0.00013811230019200593,0.00011009169975295663,0.00011381568037904799,0.0001349745289189741
