step,mean,median,p90,p99,max
0,3.241880701729042e-06,4.0475346452240046e-07,4.314775878810906e-06,5.3775135347677164e-05,0.00023002501984592527
100,2.353917190968651e-06,5.257577981865325e-07,5.158748990652384e-06,3.951642047468337e-05,0.0001010379710351117
200,2.2864937921841305e-06,5.236783238160569e-07,4.5608021537191235e-06,3.102109039900809e-05,0.00011567344336071983
300,2.7329246080486883e-06,5.207644449001236e-07,5.612186896541971e-06,3.731463730218811e-05,0.00014573684893548489
400,1.224123365758988e-06,2.6739073177850514e-07,2.509217097212968e-06,1.546088374197982e-05,5.710558616556227e-05
500,1.205039415390284e-06,2.5460818164901866e-07,2.496945967322972e-06,1.8822199854184868e-05,7.221801206469536e-05
600,1.387298510539405e-06,2.807185524034139e-07,2.78192760561069e-06,2.2246660228120154e-05,9.083537588594481e-05
700,1.1330637120002832e-06,2.6836760014248284e-07,2.3541332438981044e-06,1.3211816394686982e-05,4.7145746066235006e-05
800,1.1750329058775742e-06,3.0683085583405045e-07,2.539544766477775e-06,1.2047976679241319e-05,5.0984563131351024e-05
900,1.171159116554636e-06,2.5253729063479113e-07,2.429156324978976e-06,1.8828129759640427e-05,5.127460462972522e-05
1000,1.30690274279095e-06,2.5572769857262756e-07,2.5446740892220987e-06,1.765962970239326e-05,7.968084537424147e-05
1100,1.1589005950359718e-06,2.4106159912662406e-07,2.4855519313859986e-06,1.3765522317043877e-05,5.890972170163877e-05
1200,1.1865360964668476e-06,2.4676023713254835e-07,2.2940545250094146e-06,1.9007883292942928e-05,8.568936755182222e-05
1300,1.0322803668597058e-06,2.120195503607647e-07,2.0985407900298014e-06,1.2775480672644236e-05,4.5458669774234295e-05
1400,1.2624114724878858e-06,2.837331720684233e-07,2.5309309421572834e-06,1.913503419928016e-05,5.8957029978046194e-05
1500,1.201939251397654e-06,2.6522255325289734e-07,2.428632797091268e-06,2.081823522530584e-05,4.4378983147908e-05
1600,1.210849448912361e-06,2.539624404107599e-07,2.487104893589276e-06,2.0184425193292537e-05,4.3502936023287475e-05
1700,1.2683942984019494e-06,2.5293816463545227e-07,2.4456695655317162e-06,1.6341994523827276e-05,6.875348481116816e-05
1800,1.3109339205897918e-06,2.645173964310743e-07,2.6461904099051026e-06,1.706690281935146e-05,5.589103602687828e-05
1900,1.1645304743503543e-06,2.3130168358420633e-07,2.3232339572132332e-06,1.8060289676213758e-05,9.605738159734756e-05
2000,1.3650967862757112e-06,2.885809351482749e-07,2.7914594511457835e-06,1.754928416630713e-05,7.562754035461694e-05
2100,1.1659603562955462e-06,2.8071700342024997e-07,2.5433354267079267e-06,1.9445993802946672e-05,5.216122372075915e-05
2200,1.3735528442909432e-06,2.9534734835579e-07,2.626832952046243e-06,1.7182553983729935e-05,6.853470404166728e-05
2300,1.175571373648907e-06,2.9608391116653365e-07,2.450709871482104e-06,1.545617424198985e-05,5.776767648058012e-05
2400,1.8120544135169094e-06,3.1981917913981306e-07,3.096739078500832e-06,2.8307619413680888e-05,0.0001286148326471448
2500,1.2252040964984645e-06,2.679928741144977e-07,2.4866521926014684e-06,1.901744890346884e-05,5.730383418267593e-05
2600,1.4094823224646957e-06,3.1805127775896835e-07,2.859127221199742e-06,1.99113189410127e-05,7.77340610511601e-05
2700,1.3207358262652135e-06,2.914296715061937e-07,2.5982028546422953e-06,1.9134569629386466e-05,7.395856664516032e-05
2800,1.288406170122451e-06,2.695034453381595e-07,2.3849590888858074e-06,1.6863292512425338e-05,5.91310381423682e-05
2900,1.2140605670123448e-06,2.5873001163745357e-07,2.488245399945299e-06,1.5395383525174036e-05,5.293486174196005e-05
3000,1.3078990393919107e-06,3.014680203250464e-07,2.6011806539827376e-06,1.87134171937941e-05,6.115913856774569e-05
3100,1.142402832469467e-06,2.6320580559513473e-07,2.2511790120915975e-06,1.447749168619328e-05,5.673953637597151e-05
3200,1.2175478380749909e-06,2.7242464284427115e-07,2.617506424940075e-06,1.870162304840046e-05,5.521477942238562e-05
3300,1.1807368209813606e-06,2.7901359089810285e-07,2.6340966314819525e-06,1.3515817545339688e-05,4.993439870304428e-05
3400,1.3084244015348057e-06,3.3534743693053315e-07,3.0098078696028097e-06,1.341223292001778e-05,5.650115053867921e-05
3500,1.2365920337285345e-06,2.99448316809503e-07,2.6725135739980033e-06,1.416419208908328e-05,6.106689397711307e-05
3600,1.5454386034781213e-06,3.4274013671620196e-07,3.1307737344832276e-06,2.1986313913657454e-05,7.222950080176815e-05
3700,1.1892488897430274e-06,3.02212868064089e-07,2.4863053340595798e-06,1.5348513306889618e-05,5.0730352086247876e-05
