step,mean,median,p90,p99,max
0,2.399255325236105e-05,8.574181720177876e-06,5.778794002253562e-05,0.0002446154967765325,0.0002666724321898073
100,2.5707408138231358e-05,1.1047147836507065e-05,6.279264343902468e-05,0.00015199023167951966,0.0002039941755356267
200,2.158451785394533e-05,7.59483714318776e-06,5.535941927519161e-05,0.00016420607513282468,0.00020878281793557107
300,2.217824439076921e-05,9.052306722878711e-06,5.303048274072352e-05,0.00014022811810718858,0.00017286004731431603
400,1.0409501234986962e-05,5.12089059157006e-06,2.5431936410313925e-05,5.943840827967508e-05,7.409194950014353e-05
500,9.992577235551359e-06,4.3391037252149545e-06,2.4849921101122163e-05,5.796184650534998e-05,7.626042497577146e-05
600,1.0370049288610517e-05,5.327971166479983e-06,2.421433000563411e-05,6.253133142308806e-05,7.948026177473366e-05
700,1.1532041954698258e-05,4.928020189254312e-06,3.1123821463552305e-05,7.459041466063355e-05,8.39260101201944e-05
800,1.1509329815861946e-05,4.8723477448220365e-06,3.1657762156100945e-05,7.913204826763831e-05,8.783408702583984e-05
900,1.1665875507160806e-05,4.637647634808673e-06,3.1997242331271984e-05,7.45927628304344e-05,8.475298818666488e-05
1000,1.2759632331826865e-05,5.015828492105356e-06,3.4452741238055745e-05,8.697249053511781e-05,9.669905557530001e-05
1100,1.10660108465499e-05,5.106309117763885e-06,3.0139384580252224e-05,5.539883142773762e-05,6.127393862698227e-05
1200,1.0615731762420033e-05,4.502754109125817e-06,2.486589692125562e-05,7.467910960258454e-05,9.699767542770132e-05
1300,7.43972687566874e-06,3.2802662417452666e-06,1.6573837274336253e-05,4.228422698361105e-05,7.601230026921257e-05
1400,8.386142393623786e-06,3.956511363867321e-06,2.060753176920116e-05,5.995638384774802e-05,7.058501796564087e-05
1500,1.0268815319847135e-05,4.134396249355632e-06,2.4219559236371417e-05,6.464697278715911e-05,9.054552356246859e-05
1600,1.0469297904935893e-05,3.7499077052416396e-06,2.9111164803907737e-05,5.7132287183776517e-05,7.463234942406416e-05
1700,8.969115683932216e-06,3.283847149759822e-06,2.230961654277052e-05,6.617117473069819e-05,8.479336247546598e-05
