step,mean,median,p90,p99,max
0,2.460603054328147e-05,1.527683616586728e-05,5.4089997865958086e-05,0.00013736029213760043,0.00047364801866933703
100,3.2448348300506104e-05,3.124781324004289e-05,4.5539341226685795e-05,6.880140397697684e-05,0.00023004594550002366
200,2.7132665288052605e-05,2.646170287334826e-05,3.793869254877791e-05,5.56229014546261e-05,0.0001108965152525343
300,3.1108406197501525e-05,3.0274238270067144e-05,4.2311194556532426e-05,6.0979449153819586e-05,0.00015850062482059002
400,1.4516639014697388e-05,1.3826209396938793e-05,2.0761196356033907e-05,3.379144087375607e-05,0.00011724792420864105
500,1.3431149196128556e-05,1.2903705737699056e-05,1.9485867051116655e-05,3.016579108589212e-05,6.94761547492817e-05
600,1.486962047335613e-05,1.3986631984153064e-05,2.164915495086461e-05,3.576657167286612e-05,0.00013569612929131836
700,1.5157818901612749e-05,1.4608734090870712e-05,2.1313337310857605e-05,3.172794738929951e-05,8.403576066484675e-05
800,1.4650547697763428e-05,1.425011669198284e-05,2.0365044110803866e-05,3.159943924401885e-05,9.50790781644173e-05
900,1.3519230579181327e-05,1.3222317647887394e-05,1.9182649339199997e-05,2.7249011363892347e-05,5.40920918865595e-05
1000,1.4729039751929693e-05,1.4216642284736736e-05,2.0990693155908956e-05,3.140772470942465e-05,5.9173045883653685e-05
1100,1.4409880475752565e-05,1.3876305274607148e-05,2.067171844828408e-05,3.12402640338405e-05,7.003683276707307e-05
1200,1.6903459333443488e-05,1.4827465747657698e-05,2.765726549114333e-05,5.139748343935931e-05,0.00014458203804679215
1300,1.3372010231876549e-05,1.2989248261874309e-05,1.9061234161199534e-05,2.8315499439486298e-05,7.074061431922019e-05
1400,1.421258657154455e-05,1.373583427266567e-05,2.0262185353203675e-05,3.067760797421215e-05,6.97602954460308e-05
1500,1.4834889128398219e-05,1.4377599200088298e-05,2.1100340381963173e-05,3.060780753003199e-05,0.0001009100305964239
1600,1.5148354168381672e-05,1.4429328984988388e-05,2.194308162870584e-05,3.438706840825033e-05,8.28578558866866e-05
1700,1.5086103743964124e-05,1.4589114925911417e-05,2.1140940771147142e-05,3.0428745922108637e-05,9.347392187919468e-05
1800,1.50417209783377e-05,1.468163918616483e-05,2.115936222253367e-05,3.09023064255598e-05,7.294399256352335e-05
1900,1.4872943094551852e-05,1.4095041933614993e-05,2.1602850029012186e-05,3.4070077890646634e-05,9.578195749782026e-05
2000,1.6821437676842333e-05,1.5637932847312186e-05,2.4941667106759262e-05,4.173839286522704e-05,9.919054718920961e-05
2100,1.58438588312262e-05,1.4998583537817467e-05,2.3035785307001785e-05,3.791472787270321e-05,0.00012494389375206083
2200,1.492549812828028e-05,1.447891099815024e-05,2.0784995831490958e-05,3.0434228956437434e-05,7.12368855602108e-05
2300,1.7897022188029827e-05,1.710804099275265e-05,2.603929187898757e-05,3.857753887132273e-05,8.563288429286331e-05
2400,1.727367222938513e-05,1.6357002095901407e-05,2.47972275246866e-05,3.96249896584777e-05,0.00017110013868659735
2500,1.5932506700341708e-05,1.5533529222011566e-05,2.248153614345938e-05,3.157831066346261e-05,8.745663944864646e-05
2600,1.623155758306557e-05,1.57634176503052e-05,2.2923921096662526e-05,3.466055924945975e-05,0.00013214773207437247
2700,1.598326846981959e-05,1.538923243060708e-05,2.2497154532175045e-05,3.5696606719284213e-05,6.520764145534486e-05
2800,1.4849234972583316e-05,1.4295989331003511e-05,2.1258747074170967e-05,3.260993751609929e-05,8.053641795413569e-05
2900,1.5020792317007417e-05,1.4451608421950368e-05,2.1343164553400124e-05,3.261534944613231e-05,6.752912304364145e-05
3000,1.6775633624268127e-05,1.614660504856147e-05,2.40270219364902e-05,3.8269740689429443e-05,8.413942123297602e-05
3100,1.4501373410431328e-05,1.4127905615168856e-05,2.0238504112057855e-05,3.0290585236798492e-05,6.451854278566316e-05
3200,1.5630538638371144e-05,1.5145174074859824e-05,2.2175083904585333e-05,3.368850986589677e-05,8.340392378158867e-05
3300,1.6141802693837055e-05,1.5622302271367516e-05,2.3236959168571045e-05,3.464393066678894e-05,6.661096995230764e-05
3400,1.649401543603689e-05,1.605885881872382e-05,2.3233470710692923e-05,3.377418706804745e-05,7.25266509107314e-05
3500,1.5995606897035192e-05,1.5594393516948912e-05,2.2203963453648612e-05,3.209475420590024e-05,9.081090684048831e-05
3600,1.8951514262414325e-05,1.8446477952238638e-05,2.6607134714140553e-05,3.8380194382625625e-05,0.00010949598799925297
3700,1.6162815425882638e-05,1.5671542314521503e-05,2.3046951355354395e-05,3.372640945599413e-05,7.297281263163313e-05
3800,1.6087515369961043e-05,1.56127516675042e-05,2.2669994905299973e-05,3.179295836162054e-05,7.633480709046125e-05
3900,1.601730590243471e-05,1.5300723134714644e-05,2.2632484433415805e-05,3.692386344482656e-05,0.00010998741345247254
4000,1.5969442031345916e-05,1.567135677760234e-05,2.2490598348667844e-05,3.362331273820018e-05,6.719490920659155e-05
4100,1.5381567772739625e-05,1.4936362276785076e-05,2.1769272461824584e-05,3.227191115001911e-05,6.940348976058885e-05
4200,1.4954377302560312e-05,1.4593073501600884e-05,2.0999762818973976e-05,3.1205301820591486e-05,6.356547237373888e-05
4300,1.428266044096504e-05,1.377779653921607e-05,2.0420463806658516e-05,3.0904956111044145e-05,7.148276927182451e-05
4400,1.5227337614083586e-05,1.478999774917611e-05,2.1365888642321806e-05,3.127630094240885e-05,7.921460928628221e-05
