step,mean,median,p90,p99,max
0,1.4565101009976291e-05,1.1836689736810513e-05,2.0646270058932714e-05,6.783229000575296e-05,0.0002456912479829043
100,5.230751864969209e-05,4.4571463149623014e-05,6.801187919336371e-05,0.00020143165747867872,0.0009862066945061088
200,5.196743949349119e-05,4.429324690136127e-05,6.837459659436718e-05,0.00019551896621123862,0.000990110682323575
300,5.2998236025051225e-05,4.537858876574319e-05,6.837528417236172e-05,0.00020073102350579556,0.0009746726718731225
400,2.7239681265151766e-05,2.3673793293710332e-05,3.505099084577523e-05,9.596705494914162e-05,0.0004910323768854141
500,2.7915066194087297e-05,2.3928878363221884e-05,3.700527304317802e-05,0.00010158699187741145,0.0005639075534418225
600,2.656487038064727e-05,2.292536009917967e-05,3.422544068598654e-05,9.719654226500975e-05,0.00046406907495111227
700,2.6104545204321183e-05,2.2441558030550368e-05,3.359035690664314e-05,9.627979779907035e-05,0.000412300432799384
800,2.5759647111759216e-05,2.2013773559592664e-05,3.418175401748158e-05,0.00010180371937167357,0.00048273606807924807
900,2.6506074121357415e-05,2.294605928909732e-05,3.50467689713696e-05,9.333610069006679e-05,0.000500761263538152
1000,2.765121518523626e-05,2.3912534743431024e-05,3.566349369066302e-05,9.8127872479381e-05,0.0005165730835869908
1100,2.7372044811053392e-05,2.3669397705816664e-05,3.611919964896515e-05,0.00010366360329498995,0.0004965759580954909
1200,2.664428144985972e-05,2.3035701815388165e-05,3.512021248752717e-05,9.856407850747916e-05,0.0004909090348519385
1300,2.8673620248704473e-05,2.4922983357100748e-05,3.77704363927478e-05,0.00010512868502701156,0.0005283324862830341
1400,2.6906624061747868e-05,2.3370216695184354e-05,3.448779352765996e-05,9.625325801607659e-05,0.00047348832595162094
1500,2.6898474433981585e-05,2.3191061700345017e-05,3.4516897358116694e-05,9.572992712492106e-05,0.0005133561789989471
1600,2.8003881778561534e-05,2.4228546863014344e-05,3.597937757149339e-05,9.975222856155563e-05,0.0005581162986345589
1700,2.641468938488093e-05,2.2596945200348273e-05,3.4607948691700585e-05,9.433945269847686e-05,0.0005299929762259126
1800,2.7943963516463555e-05,2.404980295978021e-05,3.667256351036485e-05,9.781277767615374e-05,0.0005133250379003584
1900,2.779532096854252e-05,2.4024804588407278e-05,3.619623021222651e-05,0.00010371001044404685,0.0005522914580069482
2000,2.9511857222124555e-05,2.6018266908067744e-05,3.862582343572285e-05,0.00010830467726918858,0.00047495379112660885
2100,2.751333042486489e-05,2.3848010641813744e-05,3.6020252082380466e-05,0.00010050498822238295,0.0005214611301198602
2200,2.7770201305494474e-05,2.4045671125350054e-05,3.615781315602362e-05,0.00010111074989254107,0.0005281874909996986
2300,2.714562623903508e-05,2.332989333808655e-05,3.609554914874025e-05,0.00010238242612103921,0.00047907032421790063
2400,2.8418484807803323e-05,2.457734171912307e-05,3.669602665468119e-05,9.830059934756706e-05,0.0005358952330425382
2500,2.7890178656215475e-05,2.407853116892511e-05,3.577016468625516e-05,0.00010329165597795492,0.000543696922250092
2600,2.862781993176863e-05,2.4864356419129763e-05,3.6915675082127564e-05,0.00010133333234989518,0.000544980401173234
2700,2.8819902824344418e-05,2.4810426111798733e-05,3.923236363334581e-05,9.914136899169521e-05,0.000497527711559087
2800,2.6936813198525605e-05,2.332003350602463e-05,3.5249135180492885e-05,9.66834330029085e-05,0.0005490990006364882
2900,2.7920248656292707e-05,2.4135977582773194e-05,3.6981307857786305e-05,0.00010916248538705985,0.0004847976961173117
3000,2.7949710051140236e-05,2.4142361326084938e-05,3.6238385291653685e-05,9.990985090553281e-05,0.0005728361429646611
3100,2.8218781810299527e-05,2.445928839733824e-05,3.7084300856804475e-05,9.970306819013783e-05,0.0005718371248804033
3200,2.780406450852979e-05,2.3920234525576234e-05,3.656185253930744e-05,9.551414295856363e-05,0.0005046703154221177
3300,2.887945898269858e-05,2.533387487346772e-05,3.789772199525032e-05,0.00010114237229572599,0.0005525274318642914
3400,2.9299282179603585e-05,2.574267637101002e-05,3.738402301678434e-05,9.97376737359445e-05,0.0005218834849074483
3500,2.7837550435703762e-05,2.4401855625910684e-05,3.637728332250845e-05,9.208907285938017e-05,0.0005173372919671237
3600,2.8125578866016504e-05,2.4422498427156825e-05,3.595796079025604e-05,9.954316155926753e-05,0.0004830922989640385
3700,2.850131581867897e-05,2.456827314745169e-05,3.730083699338138e-05,0.00010387099246145198,0.0005522609571926296
3800,2.837758350539486e-05,2.4793032025627326e-05,3.70393754565157e-05,9.982010160456408e-05,0.0005385041586123407
3900,2.831005435410816e-05,2.4501505322405137e-05,3.770353396248538e-05,0.00010320012370357287,0.0005121900467202067
4000,2.8146169073904404e-05,2.441995184199186e-05,3.619601011450868e-05,0.00010702276267693369,0.0005538868135772645
4100,2.9322884313184465e-05,2.536280771892052e-05,3.8106105421320535e-05,9.925495396601008e-05,0.0005410719313658774
4200,2.8565167904202682e-05,2.4969658625195734e-05,3.695654231705703e-05,9.666208170528982e-05,0.0005184453912079334
4300,2.8081592213473933e-05,2.4529704205633607e-05,3.645536162366625e-05,9.605836021364665e-05,0.0005238990415818989
4400,2.8417989708730473e-05,2.4676126486156136e-05,3.605064375733491e-05,9.650841348047794e-05,0.0006036966806277633
4500,2.8395563420856108e-05,2.4656603272887878e-05,3.6327179259387776e-05,0.00010131986564374514,0.0005358748603612185
