step,mean,median,p90,p99,max
0,1.5645460639951097e-06,4.1508000947487744e-07,2.1530873254960173e-06,1.3656890923812193e-05,0.0040539465844631195
100,6.343184242868412e-06,2.5738414706211188e-06,7.360691051871982e-06,5.009532116673661e-05,0.002235391177237034
200,6.0277493049524395e-06,2.3391989998344798e-06,5.771672431365005e-06,5.077488116512547e-05,0.0022433314006775618
300,6.202131520745171e-06,2.672433993211598e-06,6.2529087699658715e-06,5.350766754418153e-05,0.001888998318463564
400,6.219513456929149e-06,2.615091148072679e-06,6.185529946378669e-06,5.3158147238718933e-05,0.002179658506065607
500,6.496207503675352e-06,2.5627883815104724e-06,6.498752190964297e-06,5.0571402171044725e-05,0.002494100946933031
600,6.046784880092419e-06,2.541351705076522e-06,6.008887248754037e-06,5.4688200398231865e-05,0.002017592079937458
700,6.127878928459613e-06,2.6057091417897027e-06,5.990112367726397e-06,5.023208886996154e-05,0.001800496713258326
800,5.909958404728495e-06,2.471585958119249e-06,5.989595001665295e-06,5.1878474296245874e-05,0.0021047110203653574
900,6.234452038057315e-06,2.4118055534927407e-06,5.868464450031754e-06,4.942385847243738e-05,0.0023056096397340298
1000,6.588991211016535e-06,2.659883193700807e-06,6.251099785004044e-06,5.1389705367910415e-05,0.0023907737340778112
1100,6.260288082491254e-06,2.6297159365640255e-06,6.325063759504703e-06,5.327885366568819e-05,0.0022333231754601
1200,6.117374189992837e-06,2.597541424620431e-06,6.738139018125368e-06,5.2367815806064774e-05,0.0021480959840118885
1300,6.359304292824445e-06,2.7531716568773845e-06,6.537906210724032e-06,5.5070608505047924e-05,0.0024723256938159466
1400,6.626609984493676e-06,2.6420796075399267e-06,6.091050317991176e-06,5.303672136506105e-05,0.002228375058621168
1500,6.540133976771985e-06,2.6192348059339565e-06,6.0396205299184675e-06,5.4373459788621804e-05,0.002540583023801446
1600,6.2454221831775864e-06,2.591518182271102e-06,6.0974621646892045e-06,4.815051466721356e-05,0.0024823902640491724
1700,6.122431670444752e-06,2.562888539614505e-06,6.058509143258562e-06,4.872273042565225e-05,0.0021802845876663923
1800,6.526153696963403e-06,2.852027591870865e-06,6.584996935998791e-06,5.3989059852028804e-05,0.0023674732074141502
1900,6.431810836462355e-06,2.6459287028046674e-06,6.270749236136908e-06,5.3751311388623587e-05,0.002421292709186673
2000,6.506029007829651e-06,3.1225056318362476e-06,6.879099146317461e-06,5.361203970096542e-05,0.00201771454885602
2100,6.415857523317854e-06,2.6898259193330887e-06,6.3467658947047374e-06,5.2506607389660616e-05,0.0024267369881272316
