step,mean,median,p90,p99,max
0,1.507397767142038e-05,1.3607358596345875e-05,2.3105007130652666e-05,3.761856405617432e-05,5.439046071842313e-05
100,5.868307010002484e-05,5.7282708439743146e-05,6.669267168035731e-05,9.515809069853275e-05,0.0001776542776497081
200,5.746459261298956e-05,5.6042790674837306e-05,6.556192965945229e-05,9.071243257494636e-05,0.00016152662283275276
300,6.0061879163900554e-05,5.8605708545655943e-05,6.810829654568806e-05,9.273743999074203e-05,0.0002010549360420555
400,3.086732362638551e-05,3.0252489523263648e-05,3.4988741390407085e-05,4.741361244668951e-05,9.837390825850889e-05
500,3.0988288827416e-05,3.0186844014679082e-05,3.5723271139431745e-05,4.659707574319323e-05,0.00012577802408486605
600,2.9611279556109237e-05,2.8805126021325123e-05,3.426728835620452e-05,4.4192085260874566e-05,8.584938041167334e-05
700,2.9534624090388206e-05,2.862200290110195e-05,3.406813084438909e-05,4.517473171290473e-05,0.0001046104371198453
800,3.1266354844612056e-05,3.0505586437357124e-05,3.646830009529367e-05,4.722230623883657e-05,9.966680954676121e-05
900,2.987943826074765e-05,2.922175463027088e-05,3.395493149582762e-05,4.608203562383999e-05,0.00012878430425189435
1000,3.086428822233042e-05,2.9891891244915314e-05,3.5611166822491214e-05,4.758465038321435e-05,8.868215809343383e-05
1100,3.10874379729447e-05,3.0484338822134305e-05,3.5861188734997995e-05,4.5666337609873115e-05,0.00010408476373413578
1200,2.9678836168857613e-05,2.898051025113091e-05,3.4193288229289465e-05,4.5753366794087915e-05,7.996641215868294e-05
1300,3.291849562206802e-05,3.212140472896863e-05,3.8139818570925854e-05,5.006115861760909e-05,8.938474638853222e-05
1400,2.9779486059818998e-05,2.924321324826451e-05,3.39224989147624e-05,4.336308265919795e-05,9.420343849342316e-05
1500,3.0415413896938454e-05,2.984995717270067e-05,3.491965981083922e-05,4.5131695151212505e-05,9.328057785751298e-05
1600,3.0440433211050992e-05,2.9723283660132438e-05,3.556742376531474e-05,4.641845116566397e-05,8.766735118115321e-05
1700,3.0468963349302873e-05,2.98055992971058e-05,3.494636439427268e-05,4.588496558426411e-05,8.948075992520899e-05
1800,3.178200857892729e-05,3.097251465078443e-05,3.584204023354687e-05,4.9699076043907546e-05,9.466734627494588e-05
1900,3.076794756395884e-05,3.0083853744145017e-05,3.507237306621391e-05,4.5689662329095854e-05,0.00010116579505847767
2000,3.118386313920902e-05,3.0574958145734854e-05,3.5610053600976244e-05,4.4335736129141863e-05,8.103922300506383e-05
2100,3.038345083845278e-05,2.9924025511718355e-05,3.4930932088172995e-05,4.403564671520141e-05,9.679613140178844e-05
2200,3.07710049359652e-05,3.0071961191424634e-05,3.5028020647587255e-05,4.752175555040592e-05,9.978823072742671e-05
2300,3.0762811781365986e-05,3.0087811865087133e-05,3.507964538584929e-05,4.7163806812022806e-05,0.0001020560011966154
2400,3.134764994732515e-05,3.0673607398057356e-05,3.582420868042391e-05,4.656367218558444e-05,0.0001054020831361413
2500,3.076040958254518e-05,2.995192426169524e-05,3.510418173391372e-05,4.7753602302691434e-05,0.00011093565990449861
2600,3.120509694148106e-05,3.039824059669627e-05,3.557672425813507e-05,4.681777281803075e-05,8.82797539816238e-05
2700,3.1388983724614915e-05,3.0457093998847995e-05,3.692130667332094e-05,4.633268235920694e-05,8.765160600887612e-05
2800,2.9234459043030775e-05,2.8465296963986475e-05,3.4038816011161543e-05,4.943703352182636e-05,9.232153388438746e-05
2900,3.108156030456095e-05,3.0572762625524774e-05,3.536985968821682e-05,4.370700935396596e-05,9.301184763899073e-05
3000,3.0482885904348223e-05,2.958979894174263e-05,3.544342325767502e-05,4.857222011196426e-05,9.350675827590749e-05
3100,3.147628938953468e-05,3.0673441870021634e-05,3.64283005183097e-05,4.6975658187875496e-05,0.00010368115908931941
3200,3.223073751712491e-05,3.163968358421698e-05,3.659822323243134e-05,4.690981186286076e-05,9.274741023546085e-05
3300,3.1845843975832266e-05,3.118845052085817e-05,3.612390537455212e-05,4.744450507132565e-05,9.71065674093552e-05
3400,3.222598898032304e-05,3.15665929520037e-05,3.657734487205744e-05,4.5986359691596586e-05,8.654000703245401e-05
3500,3.032768461862036e-05,2.9511909815482795e-05,3.4764128940878436e-05,4.616726528183789e-05,0.00010449186083860695
3600,3.1970641874831275e-05,3.138538704661187e-05,3.654524334706366e-05,4.491545932978622e-05,8.686701039550826e-05
3700,3.199870608787998e-05,3.13277960231062e-05,3.638937596406322e-05,4.89795032990514e-05,9.776205115485936e-05
3800,3.0768655165047676e-05,3.0213490390451625e-05,3.490146991680376e-05,4.5994642641744575e-05,9.651410800870508e-05
3900,3.170647035436299e-05,3.110768557235133e-05,3.632244261098094e-05,4.6605541501776306e-05,9.02580504771322e-05
4000,3.06260771684005e-05,3.0077436349529307e-05,3.494212432997301e-05,4.482227850530754e-05,8.35259779705666e-05
4100,3.1103366272386014e-05,3.0288996640592813e-05,3.563548489182722e-05,4.781359766639069e-05,9.835504170041531e-05
4200,3.104496814744705e-05,3.0274155506049283e-05,3.57128847099375e-05,4.450175001693417e-05,8.651990356156603e-05
4300,3.0313809442564627e-05,2.9513277695514262e-05,3.547310006979387e-05,4.619786068360553e-05,8.214364788727835e-05
4400,3.105383504069843e-05,3.03230526697007e-05,3.534434290486388e-05,4.6925041533540925e-05,9.189626871375367e-05
4500,3.081866852434294e-05,3.0164895179041196e-05,3.5214703530073166e-05,4.717311130661983e-05,8.514414366800338e-05
4600,3.0187765438378328e-05,2.9495015951397363e-05,3.470800402283203e-05,4.487888672883855e-05,8.49470088724047e-05
4700,3.18072222488094e-05,3.094981730100699e-05,3.658259447547607e-05,4.9066736210079384e-05,8.700234320713207e-05
4800,3.0992738897696525e-05,3.0401076401176397e-05,3.5355657018953934e-05,4.442603603820315e-05,9.416960529051721e-05
4900,3.0913515045329276e-05,3.0164421332301572e-05,3.573076355678495e-05,4.753701850859202e-05,9.408688492840156e-05
5000,3.09137187660521e-05,3.0142851755954325e-05,3.5312781619722955e-05,4.630832918337539e-05,9.370938641950488e-05
5100,3.141414719972805e-05,3.0353243346326053e-05,3.641649709607009e-05,4.8059146502055206e-05,9.086390491575003e-05
5200,3.1088925317541385e-05,3.0393304768949747e-05,3.5551229302654974e-05,4.782181113114339e-05,8.096243982436135e-05
