step,mean,median,p90,p99,max
0,1.3569074255949585e-05,9.948080787580693e-06,2.6762088964460418e-05,6.472468994616057e-05,0.00017004687106236815
100,4.5231804381476847e-05,3.547971755324397e-05,7.98619948909618e-05,0.00018845733357011337,0.00048501251148991287
200,4.600752606112987e-05,3.358426329214126e-05,7.834814459783956e-05,0.0002722831370192579,0.0008061148109845817
300,4.5694351073726534e-05,3.5028144338866696e-05,8.8106873590732e-05,0.00016993827302940148,0.0004055891477037221
400,2.2873163169480548e-05,1.8592695596453268e-05,4.079866448591929e-05,8.258464076789082e-05,0.00019342813175171614
500,2.46619301823411e-05,1.7835500329965726e-05,4.40513867943082e-05,0.0001402053909259848,0.00043751875637099147
600,2.4660128024172373e-05,1.8444480701873545e-05,4.779410119226668e-05,0.00010860455113288463,0.00024946144549176097
700,2.248672940753847e-05,1.7799656234274153e-05,4.018931576865725e-05,9.312285474152297e-05,0.00023864209651947021
800,2.1329904797592496e-05,1.6812942703836598e-05,3.6457699025049806e-05,9.234397075488204e-05,0.0002501488197594881
900,2.3538928726704205e-05,1.779561171133537e-05,4.126694147998933e-05,0.00011593139643082392,0.0003566780360415578
1000,2.266250460536412e-05,1.8496933989808895e-05,3.8870573916938156e-05,8.976336357591188e-05,0.0001919285423355177
1100,2.174236562930381e-05,1.7368171029374935e-05,3.556474985089153e-05,0.00011843178399431019,0.00035061148810200393
1200,2.2519812848794834e-05,1.6829122614581138e-05,3.964622374041937e-05,0.00011027324107999399,0.00036564396577887237
1300,2.2717357132963555e-05,1.8007408471021336e-05,3.901547643181402e-05,8.720179284864564e-05,0.0002175991248805076
1400,2.5365501535645762e-05,1.9970733774243854e-05,4.2891420889645815e-05,0.00013205113864387326,0.0004480512870941311
1500,2.2910306913814793e-05,1.771838196873432e-05,4.243612056598067e-05,9.901547673507572e-05,0.0002689915127120912
1600,2.331961139846937e-05,1.8175575860368554e-05,4.0785149394650944e-05,0.00011416571578592993,0.0003319129755254835
1700,2.2298542656277016e-05,1.7518620552436914e-05,4.018707841169089e-05,9.377801143273244e-05,0.0002356847544433549
1800,2.226334746475394e-05,1.7717424270813353e-05,3.7927378798485734e-05,0.00010487386098247952,0.00031688984017819166
1900,2.0412212264326562e-05,1.6887111087271478e-05,3.382891009096056e-05,7.843004459573385e-05,0.00021844763250555843
2000,2.5422351883820837e-05,1.9818105101876426e-05,4.421147423272487e-05,0.00012408610855345613,0.0003937360306736082
2100,2.3526772282979535e-05,1.892742329800967e-05,4.3203324821661226e-05,9.052886671270243e-05,0.00019994845206383616
2200,2.539517874008571e-05,2.0439536456251517e-05,4.402994818519801e-05,9.258782556571488e-05,0.00024420421686954796
2300,2.2468316233061258e-05,1.8006623577093706e-05,3.9207750887726434e-05,9.357373965030968e-05,0.00027062580920755863
2400,2.4793091271188166e-05,1.878903822216671e-05,4.5112063162378035e-05,0.00011172891754540589,0.0003582016797736287
2500,2.6528767716424033e-05,2.0344396943983156e-05,4.737547897093464e-05,0.00011432257815613384,0.00026033370522782207
2600,2.2767681943187362e-05,1.8524093320593238e-05,3.793711948674172e-05,8.790678148216077e-05,0.0002596443227957934
2700,2.4888055455006353e-05,1.9766805053222924e-05,4.342153260949999e-05,0.00011635606497293316,0.0003784678119700402
2800,2.344246884179922e-05,1.9026053450943436e-05,4.0206876292359084e-05,0.00010986062916344959,0.0002742499054875225
2900,2.4646359705623615e-05,1.822608828661032e-05,4.464099583856296e-05,0.00014504646969726285,0.0004701094003394246
3000,2.5882050605576167e-05,1.987939867831301e-05,4.59220573247876e-05,0.00013174802297726264,0.0003748359449673444
3100,2.5400041593570677e-05,2.0122175556025468e-05,4.4686687033390626e-05,0.00011909234308404836,0.00036367011489346623
3200,2.162342253443837e-05,1.765571960277157e-05,3.721156645042356e-05,9.418670233571881e-05,0.00026721233734861016
3300,2.389659040653263e-05,1.9177447029505856e-05,4.224010990583338e-05,9.69667471508728e-05,0.00024252657021861523
3400,2.36612594142522e-05,1.847096427809447e-05,4.240103953634389e-05,0.00010378161605331111,0.000294177676551044
