step,mean,median,p90,p99,max
0,6.325218957651099e-06,4.319510253480985e-06,1.4599128462577937e-05,3.0041158333915507e-05,4.4835851440439e-05
100,3.0308744342574405e-05,2.4277389456983656e-05,5.9294045058777556e-05,0.00011730393998732302,0.0002541617723181844
200,3.207757992794237e-05,2.308038074261276e-05,6.890918666613288e-05,0.00013513057056115915,0.00037104470538906753
300,3.531749899751294e-05,2.7078463972429745e-05,7.425990770570934e-05,0.00014440422528423354,0.0003287397266831249
400,1.565600130750847e-05,1.2312405033299001e-05,3.282210309407674e-05,6.47495686280307e-05,0.00015903024177532643
500,1.4332956151838097e-05,1.1278918464086019e-05,3.0085452635830734e-05,5.689311838068529e-05,0.00010697996913222596
600,1.696733331375227e-05,1.362934790449799e-05,3.280886448919773e-05,7.341393975366365e-05,0.00015667809930164367
700,1.8618400322031485e-05,1.4789044598728651e-05,3.8953949115239084e-05,6.44324107270221e-05,0.0001639136316953227
800,1.48594683734214e-05,1.0950438991130795e-05,3.4101729397661984e-05,6.193828812683927e-05,0.00014585108147002757
900,1.6273651453291293e-05,1.2695017176156398e-05,3.298366937087849e-05,6.958084086363669e-05,0.00014202803140506148
1000,1.6857889358805928e-05,1.348678733847919e-05,3.3370728488080204e-05,7.030188317003189e-05,0.00014199662837199867
1100,1.5117524907324955e-05,1.0729295354394708e-05,3.292395194876008e-05,7.287812914000825e-05,0.00012605646043084562
1200,1.730407024461541e-05,1.271279825232341e-05,3.678657958516851e-05,7.338568175327962e-05,0.00018401480338070542
1300,1.7837050888068274e-05,1.1022635135304881e-05,4.227860517858062e-05,9.35365911573171e-05,0.00017402716912329197
1400,1.4602621275632594e-05,1.1228362836845918e-05,3.1475123250856996e-05,6.112378941907075e-05,0.00012454975512810051
1500,1.6996009271586748e-05,1.3750796824751887e-05,3.555715738912113e-05,6.959067650313952e-05,0.0001255273527931422
1600,1.5928913771144438e-05,1.2755655461660353e-05,3.198762897227425e-05,6.291866047831704e-05,0.00013379246229305863
1700,1.46805288843223e-05,1.1233347322558984e-05,3.168356306559872e-05,5.976577376713972e-05,0.0001365245843771845
1800,1.54460432283478e-05,1.2368852821964538e-05,3.226857734262012e-05,6.449440152209712e-05,0.00013913690054323524
1900,1.626311889204749e-05,1.2462178347050212e-05,3.523195118759759e-05,7.432576458086259e-05,0.0002073454379569739
2000,2.1170048990778616e-05,1.2576419067045208e-05,4.991046262148302e-05,0.00011253382399445371,0.0002224810014013201
2100,1.573665606183613e-05,1.1692643511196366e-05,3.6060715501662344e-05,7.202832384791689e-05,0.00015386936138384044
2200,1.5414409730629686e-05,1.1549125702003948e-05,3.364432450325694e-05,6.396482531272333e-05,0.00012072606477886438
