step,mean,median,p90,p99,max
0,1.1828689275945286e-05,7.766753242322011e-06,1.870036794571206e-05,5.15249730597133e-05,0.00029566141893155873
100,5.846831528393588e-05,4.6350836782949045e-05,8.484183854307048e-05,0.0002559525484684848,0.0010597651125863194
200,5.5189527414662667e-05,4.165155769442208e-05,8.552175495424308e-05,0.00024253326046164023,0.0010108877904713154
300,5.826298898118206e-05,4.513659223448485e-05,8.55231483001262e-05,0.00023310363249038276,0.0010587465949356556
400,2.9753463970446808e-05,2.2303489458863623e-05,4.471799002203625e-05,0.00011727283563231974,0.0005372041487134993
500,2.9940073072712687e-05,2.1938521967967972e-05,4.644259388442151e-05,0.00013269564442452866,0.0005552161601372063
600,2.8914119635966733e-05,2.1476482288562693e-05,4.3396177716203965e-05,0.00011950474436162033,0.0005098197725601494
700,2.9071043033671424e-05,2.3025236259854864e-05,4.210912265989464e-05,0.00010271661776641806,0.0004884568625129759
800,2.8668733218241626e-05,2.0942024093528744e-05,4.326911403040867e-05,0.0001267634266696404,0.0005607730126939714
900,2.757188475196618e-05,2.046937788691139e-05,4.206222001812421e-05,0.00012790406763087944,0.0005145869799889624
1000,2.9936565194788045e-05,2.3189716557681095e-05,4.51442083431175e-05,0.00012733849362120948,0.0005176238482818007
1100,2.9122520108464706e-05,2.2746315153199248e-05,4.443304533197079e-05,0.00013239511463325435,0.0005319287884049118
1200,2.7825149749004042e-05,2.1284128706611227e-05,4.0897084545576945e-05,0.0001188662299682618,0.0005044188583269715
1300,3.02109270905301e-05,2.3072606381902006e-05,4.718886884802487e-05,0.00011931531662412392,0.0005528238834813237
1400,2.789851312964434e-05,2.065697390207788e-05,4.334641926106997e-05,0.0001221905571583187,0.0004929900751449168
1500,2.951159808414364e-05,2.257736741739791e-05,4.346526839071885e-05,0.00012432469884515664,0.0005518989055417478
1600,2.9587469961813084e-05,2.239230707345996e-05,4.6599729103036225e-05,0.00012860501374234364,0.000543920963536948
1700,2.8020651577317528e-05,2.0918417249049526e-05,4.303899549995549e-05,0.0001299008108617271,0.0005460863467305899
1800,3.0414916538847236e-05,2.362295435887063e-05,4.61113504570676e-05,0.00012861979485023745,0.0005233018891885877
1900,2.926886059536774e-05,2.2587667444895487e-05,4.432185050973203e-05,0.00013004122301936072,0.0005460240063257515
2000,3.266462221113946e-05,2.695601051527774e-05,4.885761518380605e-05,0.00011832768541353267,0.0005072856438346207
